,address,bite_number_ratings,bite_user_rating,facilities,last_scraped,name,nearby_train_stations,nearby_tube_stations,source_pub_id,source_url,website
2428,"10-20 Redcross Way, London, SE1 1TA",13.0,8.5,"['Food served', 'Function room for hire']",1498587986,The Boot and Flogger,[],"[{'distance': '0.2 miles', 'name': 'Borough'}, {'distance': '0.3 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Southwark'}]",15133,http://www.beerintheevening.com/pubs/s/15/15133/Boot_and_Flogger/Southwark,
2429,"21 Bartholomew Street, Southwark, London, SE1 4AL",,,[''],1498587987,Beehive,[],"[{'distance': '0.5 miles', 'name': 'Borough'}, {'distance': '0.6 miles', 'name': 'Elephant and Castle'}, {'distance': '0.7 miles', 'name': 'London Bridge'}]",32587,http://www.beerintheevening.com/pubs/s/32/32587/Beehive/Southwark,
2430,"57 Webber St, London, SE1 0RF",,,[''],1498587987,The Bell,[],"[{'distance': '0.2 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Lambeth North'}, {'distance': '0.4 miles', 'name': 'Borough'}]",26266,http://www.beerintheevening.com/pubs/s/26/26266/Bell/Southwark,
2431,"161 Great Dover Street, Southwark, London, 32717",,,[''],1498587987,The Black Horse,[],"[{'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Elephant and Castle'}, {'distance': '0.6 miles', 'name': 'London Bridge'}]",32589,http://www.beerintheevening.com/pubs/s/32/32589/Black_Horse/Southwark,
2432,"242 Blackfriars Road, London, SE1 9UF",,,['Live music'],1498587987,Bar 242,[],"[{'distance': '0.3 miles', 'name': 'Southwark'}, {'distance': '0.3 miles', 'name': 'Blackfriars'}, {'distance': '0.5 miles', 'name': 'Temple'}]",25863,http://www.beerintheevening.com/pubs/s/25/25863/Bar_242/Southwark,
2433,"34 Park Street, Bankside, Southwark, London, SE1 9EF",,,"['Food served', 'Riverside location', 'Outside seating', 'Accommodation available']",1498587987,The Anchor,[],"[{'distance': '0.3 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Cannon Street'}, {'distance': '0.4 miles', 'name': 'Mansion House'}]",1638,http://www.beerintheevening.com/pubs/s/16/1638/Anchor/Southwark,
2434,"The Green, Southgate, London, N14 6EN",,,['Food served'],1498587987,Ye Olde Cherry Tree,[],"[{'distance': '0.6 miles', 'name': 'Southgate'}, {'distance': '0.8 miles', 'name': 'Arnos Grove'}]",8178,http://www.beerintheevening.com/pubs/s/81/8178/Ye_Olde_Cherry_Tree/Southgate,
2435,"20 Albion Street, Roterhithe, Southwark, London, SE16 7JQ",,,[''],1498587987,The Albion,[],"[{'distance': '0.1 miles', 'name': 'Rotherithe'}, {'distance': '0.1 miles', 'name': 'Rotherhithe'}, {'distance': '0.2 miles', 'name': 'Canada Water'}]",32663,http://www.beerintheevening.com/pubs/s/32/32663/Albion/Southwark,
2436,"52, High St, Southgate, London, N14 6EB",10.0,5.2,"['Food served', 'Outside seating']",1498587987,The Woolpack,[],"[{'distance': '0.4 miles', 'name': 'Southgate'}, {'distance': '0.9 miles', 'name': 'Arnos Grove'}]",7409,http://www.beerintheevening.com/pubs/s/74/7409/Woolpack/Southgate,
2437,"128, Bourne Hill, Southgate, London, N13 4BD",16.0,5.7,"['Food served', 'Outside seating']",1498587987,The Woodman,[],[],11590,http://www.beerintheevening.com/pubs/s/11/11590/Woodman/Southgate,
2438,"Hop Exchange, 24 Southwark Street, Southwalk, London, SE1 1TY",,,[''],1498587987,Katzenjammers,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",39495,http://www.beerintheevening.com/pubs/s/39/39495/Katzenjammers/Southwalk,
2439,"110-112 Chase Side, London, N14 5PH",9.0,4.4,[''],1498587987,The Wishing Well,[],[],15230,http://www.beerintheevening.com/pubs/s/15/15230/Wishing_Well/Southgate,
2440,"107 Chase Side, Southgate, London, N14 5HD",15.0,5.9,"['Quiz night (Every Thursday)', 'Live music (Jazz every Sunday)', 'TV', 'Pool table', 'Fruit machines', 'Pinball', 'Food served (Full Thai Evening Menu)', 'Sunday roast', 'Real ale (Pride / Greene King IPA)', 'Cocktails (2 for �5 between 6&8PM every Fri/Sat)', 'Outside seating', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Car park', 'Function room for hire', 'Air conditioning']",1498587988,The Waggon,[],[],15229,http://www.beerintheevening.com/pubs/s/15/15229/Waggon/Southgate,
2441,"7, Chase Side, Southgate, London, N14 5BP",16.0,5.0,"['TV', 'Big screen', 'Food served', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498587988,Sun,[],[],6918,http://www.beerintheevening.com/pubs/s/69/6918/Sun/Southgate,
2442,"290 Chase Road, London, N14 6HA",15.0,6.1,[''],1498587988,The White Hart,[],[],15231,http://www.beerintheevening.com/pubs/s/15/15231/White_Hart/Southgate,
2443,"72 Blackfriars Road, Southwark, London, SE1 8HA",,,"['TV', 'Food served']",1498587988,The Ring,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Lambeth North'}, {'distance': '0.4 miles', 'name': 'Waterloo'}]",2766,http://www.beerintheevening.com/pubs/s/27/2766/Ring/Southwark,
2444,"78 Spa Road, Bermondsey, Southwark, London, SE16 3QT",,,[''],1498587988,The Queens Arms,[],"[{'distance': '0.4 miles', 'name': 'Bermondsey'}, {'distance': '1 mile', 'name': 'London Bridge'}]",32659,http://www.beerintheevening.com/pubs/s/32/32659/Queens_Arms/Southwark,
2445,"Southwark Street, Southwark, London, SE1 0TF",,,[''],1498587988,The Refinery,[],"[{'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.4 miles', 'name': 'Southwark'}, {'distance': '0.5 miles', 'name': 'London Bridge'}]",42611,http://www.beerintheevening.com/pubs/s/42/42611/Refinery/Southwark,
2446,"218, Blackfriars Rd, London, SE1 8NL",,,"['Food served', 'Real ale', 'Outside seating']",1498587988,The Prince William Henry,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.5 miles', 'name': 'Blackfriars'}, {'distance': '0.5 miles', 'name': 'Waterloo'}]",5329,http://www.beerintheevening.com/pubs/s/53/5329/Prince_William_Henry/Southwark,
2447,"76 Colombo Street, London, SE1 8DP",,,"['TV', 'Sky TV', 'Big screen', 'Food served (English)', 'Real ale', 'Outside seating']",1498587988,The Prince Albert,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.5 miles', 'name': 'Waterloo'}, {'distance': '0.5 miles', 'name': 'Blackfriars'}]",7517,http://www.beerintheevening.com/pubs/s/75/7517/Prince_Albert/Southwark,
2448,"51 St Georges Road, London, SE1 6ER",8.0,8.1,"['Food served', 'Outside seating']",1498587988,The Prince Of Wales,[],"[{'distance': '0.2 miles', 'name': 'Elephant and Castle'}, {'distance': '0.4 miles', 'name': 'Lambeth North'}, {'distance': '0.6 miles', 'name': 'Kennington'}]",31730,http://www.beerintheevening.com/pubs/s/31/31730/Prince_Of_Wales/Southwark,
2449,"24, Blackfriars Rd, London, SE1 8NY",,,"['Sky TV', 'Big screen']",1498587989,The Paper Moon,[],"[{'distance': '0.2 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Blackfriars'}, {'distance': '0.5 miles', 'name': 'Waterloo'}]",1149,http://www.beerintheevening.com/pubs/s/11/1149/Paper_Moon/Southwark,
2450,"35 St Georges Rd, London, SE1 6EW",3.0,5.3,"['Pool table', 'Food served']",1498587989,The Lye Torng Thai Bar,[],"[{'distance': '0.2 miles', 'name': 'Elephant and Castle'}, {'distance': '0.5 miles', 'name': 'Lambeth North'}, {'distance': '0.5 miles', 'name': 'Kennington'}]",30904,http://www.beerintheevening.com/pubs/s/30/30904/Lye_Torng_Thai_Bar/Southwark,
2451,"3-7 Stamford Street, South Bank, London, SE1 9NT",,,"['Sky TV', 'Big screen', 'Fruit machines', 'Food served', 'Sunday roast', 'Real ale', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area', 'Accommodation available', 'Air conditioning', 'Disabled access', 'Disabled toilet']",1498587989,The Mad Hatter Hotel,[],"[{'distance': '0.2 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Blackfriars'}, {'distance': '0.5 miles', 'name': 'Waterloo'}]",1148,http://www.beerintheevening.com/pubs/s/11/1148/Mad_Hatter_Hotel/Southwark,
2452,"24 Southwark Street, Southwark, London, SE1 1TY",,,[''],1498587989,Katzenjammers Bierkeller and Restaurant,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",39769,http://www.beerintheevening.com/pubs/s/39/39769/Katzenjammers_Bierkeller_and_Restaurant/Southwark,
2453,"243, Union St, London, SE1 0LR",,,"['TV', 'Pool table', 'Fruit machines', 'Food served', 'Outside seating']",1498587989,The Lord Nelson,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Lambeth North'}]",21775,http://www.beerintheevening.com/pubs/s/21/21775/Lord_Nelson/Southwark,
2454,"173, Blackfriars Road, London, SE1 8ER",,,[''],1498587989,Imbibe,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Lambeth North'}, {'distance': '0.5 miles', 'name': 'Borough'}]",3101,http://www.beerintheevening.com/pubs/s/31/3101/Imbibe/Southwark,
2455,"Hay's Galleria, Tooley St, London, SE1 2HU",,,"['Quiz machines (multi)', 'Real ale']",1498587989,The Horniman at Hays,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.4 miles', 'name': 'Tower Hill'}, {'distance': '0.4 miles', 'name': 'Monument'}]",1097,http://www.beerintheevening.com/pubs/s/10/1097/Horniman_at_Hays/Southwark,
2456,"52, Stamford St, London, SE1 9LX",,,"['Sky TV', 'Big screen', 'Real ale']",1498587989,The Hogshead,[],"[{'distance': '0.3 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Blackfriars'}, {'distance': '0.4 miles', 'name': 'Waterloo'}]",1147,http://www.beerintheevening.com/pubs/s/11/1147/Hogshead/Southwark,
2457,"18-20, Broadway, Westminster, London, SW1H 0BH",,,"['Sky TV', 'Big screen', 'Karaoke', 'Quiz machines (Multi)', 'Food served (restaurant upstairs)', 'Real ale', 'Late licence']",1498587989,The Feathers,[],"[{'distance': '0 miles', 'name': ""St James's Park""}, {'distance': '0.4 miles', 'name': 'Westminster'}, {'distance': '0.6 miles', 'name': 'Victoria'}]",1195,http://www.beerintheevening.com/pubs/s/11/1195/Feathers/St_James_s,
2458,"97-99 Isabella St, Southwark, London, London, SE1 8DD",,,"['Food served', 'Outside seating', 'Smoking area']",1498587990,EV Bar,[],"[{'distance': '0 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Waterloo'}, {'distance': '0.5 miles', 'name': 'Lambeth North'}]",31769,http://www.beerintheevening.com/pubs/s/31/31769/EV_Bar/Southwark,
2459,"16 Duke Street, St James's, London, London, SW1Y 6DB",,,[''],1498587990,The Chequers,[],"[{'distance': '0.2 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.2 miles', 'name': 'Green Park'}, {'distance': '0.5 miles', 'name': 'Leicester Square'}]",32063,http://www.beerintheevening.com/pubs/s/32/32063/Chequers/St_James_s,
2460,"52 Victoria St, London, SW1H 0NP",,,['Food served'],1498587990,The Albert,[],"[{'distance': '0.2 miles', 'name': ""St James's Park""}, {'distance': '0.4 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': 'Westminster'}]",187,http://www.beerintheevening.com/pubs/s/18/187/Albert/St_James_s,
2461,"6 Bennet Street, St James's, London, SW1A 1RP",,,"['Food served', 'Real ale']",1498587990,The Blue Posts,[],"[{'distance': '0.1 miles', 'name': 'Green Park'}, {'distance': '0.4 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.6 miles', 'name': 'Oxford Circus'}]",19740,http://www.beerintheevening.com/pubs/s/19/19740/Blue_Posts/St_James_s,
2462,"2 Duke of York St, London, SW1Y 6JP",67.0,7.3,['Real ale'],1498587990,The Red Lion,[],"[{'distance': '0.2 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.3 miles', 'name': 'Green Park'}, {'distance': '0.4 miles', 'name': 'Leicester Square'}]",6746,http://www.beerintheevening.com/pubs/s/67/6746/Red_Lion/St_James,
2463,"32a, Duke St, London, SW1Y 6DF",10.0,5.2,"['TV', 'Pool table', 'Real ale']",1498587990,Walkers of St James,[],"[{'distance': '0.2 miles', 'name': 'Green Park'}, {'distance': '0.2 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.5 miles', 'name': 'Leicester Square'}]",7950,http://www.beerintheevening.com/pubs/s/79/7950/Walkers_of_St_James/St_James,
2464,"1 Barnet Road, London Colney, St. Albans, Hertfordshire, AL2 1BL",,,[''],1498587990,The Colney Fox,[],[],30278,http://www.beerintheevening.com/pubs/s/30/30278/Colney_Fox/St_Albans,
2465,"15, St. Giles High Street, St Giles, London, WC2H 8LN",55.0,6.0,[''],1498587990,The Intrepid Fox,[],"[{'distance': '0.1 miles', 'name': 'Tottenham Court Road'}, {'distance': '0.3 miles', 'name': 'Covent Garden'}, {'distance': '0.4 miles', 'name': 'Leicester Square'}]",3517,http://www.beerintheevening.com/pubs/s/35/3517/Intrepid_Fox/St_Giles,
2466,"45 Mile End Road, London, E1 4TT",4.0,6.2,[''],1498587990,Forty Fives / Three Cranes,[],"[{'distance': '0.3 miles', 'name': 'Stepney Green'}, {'distance': '0.4 miles', 'name': 'Whitechapel'}, {'distance': '0.5 miles', 'name': 'Bethnal Green'}]",21094,http://www.beerintheevening.com/pubs/s/21/21094/Forty_Fives_Three_Cranes/Spitalfields,
2467,"22 Great Suffolk Street, Southwark, London, SE1 0UG",,,[''],1498587991,White Hart,[],"[{'distance': '0.2 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Blackfriars'}]",38940,http://www.beerintheevening.com/pubs/s/38/38940/White_Hart/Southwark,
2468,"225 Union Street, London, SE1 0LR",,,"['Sky TV', 'Big screen', 'Pool table', 'Fruit machines', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498587991,The Union Jack,[],"[{'distance': '0.1 miles', 'name': 'Southwark'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Lambeth North'}]",7024,http://www.beerintheevening.com/pubs/s/70/7024/Union_Jack/Southwark,
2469,"24 Southwark Street, Southwark, London, SE1 1TY",,,[''],1498587991,Wheatsheaf,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",37261,http://www.beerintheevening.com/pubs/s/37/37261/Wheatsheaf/Southwark,
2470,"418 Southwark Park Road, Bermondsey, Southwark, London, SE16 2ET",,,[''],1498587991,The Stanley Arms,[],"[{'distance': '0.3 miles', 'name': 'Bermondsey'}, {'distance': '0.4 miles', 'name': 'Canada Water'}, {'distance': '0.5 miles', 'name': 'Surrey Quays'}]",32660,http://www.beerintheevening.com/pubs/s/32/32660/Stanley_Arms/Southwark,
2471,"42 Harper Road, Southwark, London, SE1 6AD",,,[''],1498587991,The Royal Standard,[],"[{'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.3 miles', 'name': 'Elephant and Castle'}, {'distance': '0.7 miles', 'name': 'Southwark'}]",32588,http://www.beerintheevening.com/pubs/s/32/32588/Royal_Standard/Southwark,
2472,"37 Law Street, Southwark, London, SE1 4DZ",,,[''],1498587991,Ruse Too,[],"[{'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.6 miles', 'name': 'London Bridge'}, {'distance': '0.6 miles', 'name': 'Elephant and Castle'}]",32591,http://www.beerintheevening.com/pubs/s/32/32591/Ruse_Too/Southwark,
2473,"7-8, Milroy Walk, Rennie St, London, SE1 9LW",6.0,7.2,['Food served'],1498587991,Stamford's Wine Bar,[],"[{'distance': '0.3 miles', 'name': 'Southwark'}, {'distance': '0.3 miles', 'name': 'Blackfriars'}, {'distance': '0.4 miles', 'name': 'Temple'}]",7519,http://www.beerintheevening.com/pubs/s/75/7519/Stamfords_Wine_Bar/Southwark,
2474,"60 Southwark Street, Southwark, London, SE1 1UN",,,"['Quiz night', 'Live music', 'TV', 'Big screen', 'Karaoke', 'Food served', 'Cocktails', 'Outside seating', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Air conditioning', 'Coach parties welcome', 'Disabled access']",1498587991,The Southwark Rooms,[],"[{'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.4 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Southwark'}]",1620,http://www.beerintheevening.com/pubs/s/16/1620/Southwark_Rooms/Southwark,http://www.southwarkrooms.com
2475,"328 Grays Inn Road, St Pancras, London, London, WC1X 8BZ",23.0,5.3,[''],1498587991,The Water Rats,[],"[{'distance': '0.2 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.5 miles', 'name': 'Russell Square'}, {'distance': '0.7 miles', 'name': 'Euston'}]",29851,http://www.beerintheevening.com/pubs/s/29/29851/Water_Rats/St_Pancras,
2476,"28 Harrison Street, Kings Cross, London, WC1H 8JG",,,"['Food served', 'Credit cards accepted']",1498587991,The Harrison,[],"[{'distance': '0.3 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.4 miles', 'name': 'Russell Square'}, {'distance': '0.6 miles', 'name': 'Euston'}]",4314,http://www.beerintheevening.com/pubs/s/43/4314/Harrison/St_Pancras_Kings_Cross,
2477,"1 Orchardson Street, St Johns Wood, London, NW8 8NL",,,[''],1498587991,The Richmond Arms,[],"[{'distance': '0.4 miles', 'name': 'Warwick Avenue'}, {'distance': '0.4 miles', 'name': 'Edgware Road'}, {'distance': '0.5 miles', 'name': 'Paddington'}]",37846,http://www.beerintheevening.com/pubs/s/37/37846/Richmond_Arms/St_Johns_Wood,
2478,"66 Acton Street, kings cross, London, WC1X 9NB",54.0,7.4,"['TV', 'Quiz machines', 'Food served', 'Real ale', 'Children allowed (Before 7pm)', 'Late licence (When we feel like it)', 'Credit cards accepted', 'Smoking area', 'Wireless internet access', 'Disabled access']",1498587992,The Queens Head,[],"[{'distance': '0.3 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.5 miles', 'name': 'Russell Square'}, {'distance': '0.6 miles', 'name': 'Angel'}]",29159,http://www.beerintheevening.com/pubs/s/29/29159/Queens_Head/St_Pancras,http://www.queensheadlondon.com
2479,"116, Cromer St, London, WC1H 8BS",27.0,4.8,"['Food served', 'Sunday roast']",1498587992,The Boot,[],"[{'distance': '0.2 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.3 miles', 'name': 'Russell Square'}, {'distance': '0.4 miles', 'name': 'Euston'}]",17614,http://www.beerintheevening.com/pubs/s/17/17614/Boot/St_Pancras,
2480,"2 Allisten Rd, London, NW8 6LA",,,"['Quiz night (once a month)', 'TV', 'Karaoke', 'Food served (Thai or English)', 'Outside seating']",1498587992,The New Inn,[],"[{'distance': '0.4 miles', 'name': 'St. Johns Wood'}, {'distance': '0.7 miles', 'name': 'Swiss Cottage'}, {'distance': '0.9 miles', 'name': 'Chalk Farm'}]",14346,http://www.beerintheevening.com/pubs/s/14/14346/New_Inn/St_Johns_Wood,
2481,"2 St Anns Terrace, St Johns Wood, London, NW8 6PJ",,,[''],1498587992,Duke of York,[],"[{'distance': '0.1 miles', 'name': 'St. Johns Wood'}, {'distance': '0.7 miles', 'name': 'Swiss Cottage'}, {'distance': '0.7 miles', 'name': 'Maida Vale'}]",39989,http://www.beerintheevening.com/pubs/s/39/39989/Duke_of_York/St_Johns_Wood,
2482,"60 St Johns Wood High Street, London, NW8 7SH",6.0,2.3,['Real ale'],1498587992,All Bar One,[],"[{'distance': '0.2 miles', 'name': 'St. Johns Wood'}, {'distance': '0.8 miles', 'name': 'Maida Vale'}, {'distance': '0.8 miles', 'name': 'Swiss Cottage'}]",12842,http://www.beerintheevening.com/pubs/s/12/12842/All_Bar_One/St_Johns_Wood,
2483,"63 Abbey Road, London, NW8 0AE",,,['Food served (Restaurant tables in the back room)'],1498587992,The Salt House,[],"[{'distance': '0.5 miles', 'name': 'Kilburn Park'}, {'distance': '0.5 miles', 'name': 'St. Johns Wood'}, {'distance': '0.6 miles', 'name': 'Maida Vale'}]",998,http://www.beerintheevening.com/pubs/s/99/998/Salt_House/St_John_s_Wood,
2484,"151 St John's Hill, St Johns Hill, London, SW11 1TQ",,,[''],1498587992,Churchills,[],[],38053,http://www.beerintheevening.com/pubs/s/38/38053/Churchills/St_Johns_Hill,
2485,"83 Abbey Road, London, NW8 0AG",,,"['Big screen', 'Jukebox']",1498587992,The Victoria,[],"[{'distance': '0.5 miles', 'name': 'Kilburn Park'}, {'distance': '0.6 miles', 'name': 'St. Johns Wood'}, {'distance': '0.6 miles', 'name': 'Maida Vale'}]",999,http://www.beerintheevening.com/pubs/s/99/999/Victoria/St_John_s_Wood,
2486,"38 St. Johns Wood Terrace, London, NW8 6LS",,,"['Big screen', 'Jukebox']",1498587992,The Star,[],"[{'distance': '0.2 miles', 'name': 'St. Johns Wood'}, {'distance': '0.7 miles', 'name': 'Swiss Cottage'}, {'distance': '0.9 miles', 'name': 'Maida Vale'}]",996,http://www.beerintheevening.com/pubs/s/99/996/Star/St_John_s_Wood,
2487,"29 Ordnance Hill, London, NW8 6PS",,,[''],1498587993,Ordnance Arms,[],"[{'distance': '0.1 miles', 'name': 'St. Johns Wood'}, {'distance': '0.5 miles', 'name': 'Swiss Cottage'}, {'distance': '0.8 miles', 'name': 'Maida Vale'}]",997,http://www.beerintheevening.com/pubs/s/99/997/Ordnance_Arms/St_John_s_Wood,
2488,"Lord's Cricket Ground, St. Johns Wood Road, London, NW8 8QN",,,"['Quiz night (Tuesday Nights)', 'Live music (Acoustic Band Night at the Lord�s Tavern is making a regular appearance)', 'TV', 'Sky TV (sports calendar available throughout the year)', 'Big screen', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Outside seating', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498587993,Lord's Tavern,[],"[{'distance': '0.5 miles', 'name': 'St. Johns Wood'}, {'distance': '0.6 miles', 'name': 'Maida Vale'}, {'distance': '0.6 miles', 'name': 'Warwick Avenue'}]",3760,http://www.beerintheevening.com/pubs/s/37/3760/Lords_Tavern/St_John_s_Wood,http://www.lords.org/tavern
2489,"96 Clifton Hill, London, NW8 0JT",35.0,7.2,"['Food served', 'Outside seating']",1498587993,The Clifton Hotel,[],"[{'distance': '0.4 miles', 'name': 'Kilburn Park'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}, {'distance': '0.5 miles', 'name': 'St. Johns Wood'}]",1304,http://www.beerintheevening.com/pubs/s/13/1304/Clifton_Hotel/St_John_s_Wood,
2490,"39, Dartmouth St, London, SW1H 9BP",50.0,5.5,['Food served'],1498587993,The Two Chairmen,[],"[{'distance': '0.1 miles', 'name': ""St James's Park""}, {'distance': '0.3 miles', 'name': 'Westminster'}, {'distance': '0.7 miles', 'name': 'Victoria'}]",2999,http://www.beerintheevening.com/pubs/s/29/2999/Two_Chairmen/St_James_s,
2491,"2-2A St Ann's Terrace, St  Johns Wood, London, NW8 6PJ",,,"['Food served', 'Sunday roast', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Function room for hire', 'Wireless internet access', 'Coach parties welcome']",1498587993,Duke Of York,[],"[{'distance': 'Swiss Cottage', 'name': 'St. Johns Wood'}]",5259,http://www.beerintheevening.com/pubs/s/52/5259/Duke_Of_York/St_John_s_Wood,http://www.thedukeofyork.com
2492,"168, Mile End Rd, London, E1 4LJ",6.0,3.7,[''],1498587993,The Black Horse,[],"[{'distance': '0.1 miles', 'name': 'Stepney Green'}, {'distance': '0.5 miles', 'name': 'Bethnal Green'}, {'distance': '0.6 miles', 'name': 'Whitechapel'}]",3371,http://www.beerintheevening.com/pubs/s/33/3371/Black_Horse/Stepney,
2493,"135 Cambridge Heath Road, Stepney, London, E1 5RN",,,[''],1498587993,Carpenters Arms,[],"[{'distance': '0.3 miles', 'name': 'Bethnal Green'}, {'distance': '0.4 miles', 'name': 'Whitechapel'}, {'distance': '0.4 miles', 'name': 'Stepney Green'}]",31878,http://www.beerintheevening.com/pubs/s/31/31878/Carpenters_Arms/Stepney,
2494,"Airside, London Stansted Airport, Stansted, Essex, CM24 1RW",,,[''],1498587993,Est Bar Est,[],[],32128,http://www.beerintheevening.com/pubs/s/32/32128/Est_Bar_Est/Stansted,
2495,"Bancroft Road, Stepney, London, E1 4BS",,,[''],1498587993,Carlton Arms,[],"[{'distance': '0.3 miles', 'name': 'Stepney Green'}, {'distance': '0.4 miles', 'name': 'Bethnal Green'}, {'distance': '0.6 miles', 'name': 'Mile End'}]",45524,http://www.beerintheevening.com/pubs/s/45/45524/Carlton_Arms/Stepney,
2496,"375 Goldhawk Road, Stamford Brook, Hammersmith, London, W6 0SA",,,"['Food served', 'Sunday roast', 'Outside seating (Courtyard)']",1498587993,The Raven,[],"[{'distance': '0.1 miles', 'name': 'Stamford Brook'}, {'distance': '0.4 miles', 'name': 'Ravenscourt Park'}, {'distance': '0.5 miles', 'name': 'Turnham Green'}]",988,http://www.beerintheevening.com/pubs/s/98/988/Raven/Stamford_Brook,
2497,"320 Goldhawk Road, Stamford Brook, Hammersmith, London, W6 0XF",4.0,5.8,"['Live music', 'Food served']",1498587993,Pacific Bar,[],"[{'distance': '0.2 miles', 'name': 'Stamford Brook'}, {'distance': '0.5 miles', 'name': 'Ravenscourt Park'}, {'distance': '0.5 miles', 'name': 'Turnham Green'}]",21711,http://www.beerintheevening.com/pubs/s/21/21711/Pacific_Bar/Stamford_Brook,
2498,"Stamford Brook Road, Stamford Brook, Hammersmith, London, W6 0XF",,,"['Food served', 'Real ale']",1498587993,The Duchess of Cambridge,[],"[{'distance': '0.2 miles', 'name': 'Stamford Brook'}, {'distance': '0.5 miles', 'name': 'Ravenscourt Park'}, {'distance': '0.5 miles', 'name': 'Turnham Green'}]",42519,http://www.beerintheevening.com/pubs/s/42/42519/Duchess_of_Cambridge/Stamford_Brook,
2499,"Stamford Brook Road, Stamford Brook, Hammersmith, London, W6 0XF",,,[''],1498587994,The Brook,[],"[{'distance': '0.2 miles', 'name': 'Stamford Brook'}, {'distance': '0.5 miles', 'name': 'Ravenscourt Park'}, {'distance': '0.5 miles', 'name': 'Turnham Green'}]",40184,http://www.beerintheevening.com/pubs/s/40/40184/Brook/Stamford_Brook,
2500,"42, Ludgate Hill, London, EC4M 7DE",30.0,5.4,"['Food served', 'Wireless internet access (provided by The Cloud)']",1498587994,Ye Olde London,[],"[{'distance': '0.2 miles', 'name': 'Blackfriars'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.4 miles', 'name': 'Mansion House'}]",7356,http://www.beerintheevening.com/pubs/s/73/7356/Ye_Olde_London/St_Pauls,
