,address,bite_number_ratings,bite_user_rating,facilities,last_scraped,name,nearby_train_stations,nearby_tube_stations,source_pub_id,source_url,website
1590,"44 Narrow Street, London, E14 8DP",,,"['Food served', 'Riverside location', 'Outside seating (Bar outside', 'terrace seats overlooking Thames)']",1498831074,The Narrow Street Pub & Dining Room,[],"[{'distance': '0.7 miles', 'name': 'Shadwell'}, {'distance': '0.8 miles', 'name': 'Wapping'}, {'distance': '0.9 miles', 'name': 'Rotherithe'}]",4281,http://www.beerintheevening.com/pubs/s/42/4281/Narrow_Street_Pub_Dining_Room/Limehouse,
1591,"805a Commercial Road, Limehouse, London, E14 7HG",,,[''],1498831074,The Star of the East,[],"[{'distance': '0.7 miles', 'name': 'Canary Wharf'}, {'distance': '1 mile', 'name': 'Mile End'}]",39194,http://www.beerintheevening.com/pubs/s/39/39194/Star_of_the_East/Limehouse,
1592,"8 Flamborough Street, Stepney, London, E14 7LS",20.0,7.0,[''],1498831074,The Queens Head,[],"[{'distance': '0.7 miles', 'name': 'Stepney Green'}, {'distance': '0.8 miles', 'name': 'Shadwell'}, {'distance': '0.9 miles', 'name': 'Mile End'}]",1989,http://www.beerintheevening.com/pubs/s/19/1989/Queens_Head/Limehouse,
1593,"207, Shirland Rd, London, W9 2EX",21.0,4.3,"['TV', 'Accommodation available']",1498831074,The Chippenham,[],"[{'distance': '0.5 miles', 'name': 'Westbourne Park'}, {'distance': '0.6 miles', 'name': 'Maida Vale'}, {'distance': '0.6 miles', 'name': 'Kilburn Park'}]",14401,http://www.beerintheevening.com/pubs/s/14/14401/Chippenham/Maida_Hill,
1594,"44-46 Ludgate Hill, Ludgate Hill, London, EC4M 7DE",,,[''],1498831074,All Bar One,[],"[{'distance': '0.2 miles', 'name': 'Blackfriars'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.4 miles', 'name': 'Mansion House'}]",44400,http://www.beerintheevening.com/pubs/s/44/44400/All_Bar_One/Ludgate_Hill,
1595,"401 Southend Lane, Bell Green, Lower Sydenham, London, SE26 5BH",3.0,4.3,[''],1498831074,The Railway Tavern,[],[],20496,http://www.beerintheevening.com/pubs/s/20/20496/Railway_Tavern/Lower_Sydenham,
1596,"173 Sydenham Road, London, SE26 5HF",2.0,4.5,[''],1498831075,The Man Of Kent,[],[],25595,http://www.beerintheevening.com/pubs/s/25/25595/Man_Of_Kent/Lower_Sydenham,
1597,"135, Lower Clapton Rd, London, E5 8EQ",7.0,3.9,['TV'],1498831075,The Windsor Castle,[],"[{'distance': '0.6 miles', 'name': 'Hackney Central'}, {'distance': '0.8 miles', 'name': 'Homerton'}]",16936,http://www.beerintheevening.com/pubs/s/16/16936/Windsor_Castle/Lower_Clapton,
1598,"1, Mandeville St, London, E5 0DH",3.0,4.3,[''],1498831075,The Glyn Arms,[],[],16938,http://www.beerintheevening.com/pubs/s/16/16938/Glyn_Arms/Lower_Clapton,
1599,"88 Lower Clapton Road, London, E5 0QR",17.0,7.2,[''],1498831075,The Biddle Bros,[],"[{'distance': '0.5 miles', 'name': 'Hackney Central'}, {'distance': '0.7 miles', 'name': 'Homerton'}]",14479,http://www.beerintheevening.com/pubs/s/14/14479/Biddle_Bros/Lower_Clapton,
1600,"171, Glyn Rd, Clapton, London, E5 0JT",2.0,6.0,[''],1498831075,The George,[],"[{'distance': '0.5 miles', 'name': 'Homerton'}, {'distance': '0.8 miles', 'name': 'Hackney Central'}]",16935,http://www.beerintheevening.com/pubs/s/16/16935/George/Lower_Clapton,
1601,"212 Bishopsgate, London, EC2M 4PT",,,"['Sky TV', 'Big screen', 'Pool table (1)', 'Quiz machines (Multi)', 'Real ale']",1498831075,Woodins Shades,[],"[{'distance': '0.1 miles', 'name': 'Liverpool Street'}, {'distance': '0.3 miles', 'name': 'Aldgate'}, {'distance': '0.4 miles', 'name': 'Aldgate East'}]",4491,http://www.beerintheevening.com/pubs/s/44/4491/Woodins_Shades/Liverpool_Street,
1602,"128-148, Bishopgate, London, EC2M 4HX",22.0,5.5,"['TV', 'Big screen', 'Pool table', 'Food served', 'Real ale']",1498831075,Stone Horse Paper Cow,[],"[{'distance': '0.1 miles', 'name': 'Liverpool Street'}, {'distance': '0.3 miles', 'name': 'Aldgate'}, {'distance': '0.4 miles', 'name': 'Aldgate East'}]",4509,http://www.beerintheevening.com/pubs/s/45/4509/Stone_Horse_Paper_Cow/Liverpool_Street,http://www.antic-ltd.com
1603,"125-129, Middlesex St, London, E1 7JF",37.0,6.5,"['Food served', 'Real ale', 'Function room for hire', 'Disabled access']",1498831075,The Shooting Star,[],"[{'distance': '0.2 miles', 'name': 'Liverpool Street'}, {'distance': '0.3 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",4862,http://www.beerintheevening.com/pubs/s/48/4862/Shooting_Star/Liverpool_Street,
1604,"53, Station Rd, London, E12 5BP",5.0,4.4,[''],1498831076,The Blakesley Arms,[],[],16988,http://www.beerintheevening.com/pubs/s/16/16988/Blakesley_Arms/Manor_Park,
1605,"616, Romford Rd, London, E12 5AF",11.0,4.0,[''],1498831076,The Earl Of Essex,[],[],30200,http://www.beerintheevening.com/pubs/s/30/30200/Earl_Of_Essex/Manor_Park,
1606,"38 Fisher Sreet, Maidstone, London, ME14 2SU",,,[''],1498831076,The Holly Bush,[],[],32586,http://www.beerintheevening.com/pubs/s/32/32586/Holly_Bush/Maidstone,
1607,"73 Old Broad St, Liverpool Street, London, EC2M 1QS",,,"['TV', 'Fruit machines', 'Food served', 'Real ale']",1498831076,The Lord Aberconway,[],"[{'distance': '0.1 miles', 'name': 'Liverpool Street'}, {'distance': '0.3 miles', 'name': 'Moorgate'}, {'distance': '0.4 miles', 'name': 'Bank'}]",3898,http://www.beerintheevening.com/pubs/s/38/3898/Lord_Aberconway/Liverpool_Street,
1608,"15 Liverpool Street, London, EC2M 7NX",,,"['Quiz night (Private room can be booked for quiz nights for up to 110)', 'Live music (Live bands welcome)', 'TV', 'Sky TV (Two sky boxes so able to show 2 games)', 'Big screen', 'Karaoke (Karaoke every Frday night from 7pm)', 'Fruit machines', 'Quiz machines', 'Food served (Pizza in a pub plus regular menu. 11am-9pm Monday to Friday', '12pm-6pm Saturday / Sunday)', 'Sunday roast', 'Real ale', 'Outside seating (A few tables outisde in good weather)', 'Late licence', 'Credit cards accepted', 'Function room for hire (FREE function room hire)', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498831076,The Railway Tavern,[],"[{'distance': '0.1 miles', 'name': 'Liverpool Street'}, {'distance': '0.3 miles', 'name': 'Moorgate'}, {'distance': '0.4 miles', 'name': 'Bank'}]",590,http://www.beerintheevening.com/pubs/s/59/590/Railway_Tavern/Liverpool_Street,http://www.crazycowevents.co.uk/railway_tavern_pub_liverpool_street
1609,"309 Harrow Road, Maida Vale, London, W9 3RG",,,[''],1498831076,Windsor Castle,[],"[{'distance': '0.2 miles', 'name': 'Westbourne Park'}, {'distance': '0.6 miles', 'name': 'Royal Oak'}, {'distance': '0.7 miles', 'name': 'Warwick Avenue'}]",37907,http://www.beerintheevening.com/pubs/s/37/37907/Windsor_Castle/Maida_Vale,
1610,"3 Lanark Place, London, W9 1BT",12.0,5.6,[''],1498831077,The Windsor Castle,[],"[{'distance': '0.3 miles', 'name': 'Warwick Avenue'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}, {'distance': '0.5 miles', 'name': 'Paddington'}]",21723,http://www.beerintheevening.com/pubs/s/21/21723/Windsor_Castle/Maida_Vale,
1611,"54-56 Formosa Street, London, W9 2JU",18.0,3.3,"['Food served', 'Outside seating']",1498831077,The Waterway,[],"[{'distance': '0.2 miles', 'name': 'Warwick Avenue'}, {'distance': '0.3 miles', 'name': 'Royal Oak'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}]",3468,http://www.beerintheevening.com/pubs/s/34/3468/Waterway/Maida_Vale,
1612,"6, Warwick Place, London, W9 2PX",35.0,6.5,[''],1498831077,The Warwick Castle,[],"[{'distance': '0.1 miles', 'name': 'Warwick Avenue'}, {'distance': '0.3 miles', 'name': 'Royal Oak'}, {'distance': '0.4 miles', 'name': 'Paddington'}]",4744,http://www.beerintheevening.com/pubs/s/47/4744/Warwick_Castle/Maida_Vale,
1613,"93 Warrington Crescent, Maida Vale, London, W9 1EH",,,"['Quiz machines (Strike It Rich)', 'Food served', 'Real ale']",1498831077,The Warrington Hotel,[],"[{'distance': '0.2 miles', 'name': 'Warwick Avenue'}, {'distance': '0.3 miles', 'name': 'Maida Vale'}, {'distance': '0.6 miles', 'name': 'Royal Oak'}]",1712,http://www.beerintheevening.com/pubs/s/17/1712/Warrington_Hotel/Maida_Vale,
1614,"4 Clarendon Terrace, Maida Vale, London, W9 1BZ",,,[''],1498831077,W9,[],"[{'distance': '0.3 miles', 'name': 'Warwick Avenue'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}, {'distance': '0.5 miles', 'name': 'Paddington'}]",38056,http://www.beerintheevening.com/pubs/s/38/38056/W9/Maida_Vale,
1615,"55 Shirland Road, Maida Vale, London, W9 2JD",6.0,5.7,['Wireless internet access (provided by The Cloud)'],1498831077,Truscott Arms,[],"[{'distance': '0.2 miles', 'name': 'Warwick Avenue'}, {'distance': '0.4 miles', 'name': 'Royal Oak'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}]",8875,http://www.beerintheevening.com/pubs/s/88/8875/Truscott_Arms/Maida_Vale,
1616,"55 Shirland Road, Maida Vale, London, W9 2JD",,,[''],1498831077,The Truscott Arms,[],"[{'distance': '0.2 miles', 'name': 'Warwick Avenue'}, {'distance': '0.4 miles', 'name': 'Royal Oak'}, {'distance': '0.5 miles', 'name': 'Maida Vale'}]",36144,http://www.beerintheevening.com/pubs/s/36/36144/Truscott_Arms/Maida_Vale,
1617,"15, Clifton Rd, London, W9 1SY",18.0,6.2,[''],1498831077,The Robert Browning,[],"[{'distance': '0.2 miles', 'name': 'Warwick Avenue'}, {'distance': '0.4 miles', 'name': 'Maida Vale'}, {'distance': '0.5 miles', 'name': 'Paddington'}]",4344,http://www.beerintheevening.com/pubs/s/43/4344/Robert_Browning/Maida_Vale,
1618,"5-6 Picton Place, Marylebone, London, W1U 1BL",,,"['Food served', 'Real ale']",1498831077,All Bar One,[],"[{'distance': '0.1 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': 'Marble Arch'}, {'distance': '0.4 miles', 'name': 'Oxford Circus'}]",906,http://www.beerintheevening.com/pubs/s/90/906/All_Bar_One/Marylebone,
1619,"7-9 Paddington Street, London, W1M 3LA",10.0,0.6,['Food served'],1498831078,All Bar One,[],"[{'distance': '0.2 miles', 'name': 'Baker Street'}, {'distance': '0.3 miles', 'name': ""Regent's Park""}, {'distance': '0.5 miles', 'name': 'Great Portland Street'}]",3348,http://www.beerintheevening.com/pubs/s/33/3348/All_Bar_One/Marylebone,
1620,"18-20, Edgware Road, London, W2 2EN",,,"['Food served', 'Real ale']",1498831078,The Tyburn,[],"[{'distance': '0.1 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Bond Street'}, {'distance': '0.7 miles', 'name': 'Marylebone'}]",7549,http://www.beerintheevening.com/pubs/s/75/7549/Tyburn/Marble_Arch,
1621,"12 Old Quebec Street, London, W1H 7AF",,,[''],1498831078,The Quebec,[],"[{'distance': '0.1 miles', 'name': 'Marble Arch'}, {'distance': '0.4 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Baker Street'}]",261,http://www.beerintheevening.com/pubs/s/26/261/Quebec/Marble_Arch,
1622,"24, North Audley St, London, W1K 6WB",,,"['Food served', 'Outside seating']",1498831078,The Marlborough Head,[],"[{'distance': '0.2 miles', 'name': 'Bond Street'}, {'distance': '0.2 miles', 'name': 'Marble Arch'}, {'distance': '0.6 miles', 'name': 'Oxford Circus'}]",1735,http://www.beerintheevening.com/pubs/s/17/1735/Marlborough_Head/Marble_Arch,
1623,"6 New Quebec Street, Marble Arch, London, W1H 7DD",,,[''],1498831078,The Grazing Goat,[],"[{'distance': '0.1 miles', 'name': 'Marble Arch'}, {'distance': '0.4 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Baker Street'}]",45233,http://www.beerintheevening.com/pubs/s/45/45233/Grazing_Goat/Marble_Arch,
1624,"12 Seymour Place, Marylebone, London, W1H 7NA",,,"['Sky TV', 'Dartboard', 'Fruit machines', 'Food served', 'Real ale', 'Outside seating', 'Credit cards accepted', 'Function room for hire']",1498831078,The Carpenters Arms,[],"[{'distance': '0.1 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Marylebone'}]",4937,http://www.beerintheevening.com/pubs/s/49/4937/Carpenters_Arms/Marble_Arch,
1625,"6, New Quebec St, London, W1H 7DD",,,"['Sky TV', 'Jukebox', 'Fruit machines', 'Quiz machines', 'Food served', 'Real ale', 'Outside seating']",1498831078,The Bricklayer's Arms,[],"[{'distance': '0.1 miles', 'name': 'Marble Arch'}, {'distance': '0.4 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Baker Street'}]",1663,http://www.beerintheevening.com/pubs/s/16/1663/Bricklayers_Arms/Marble_Arch,
1626,"29 Watling Street, London, EC4M 9BR",,,"['Food served', 'Real ale']",1498831078,Ye Olde Watling,[],"[{'distance': '0.1 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}]",11399,http://www.beerintheevening.com/pubs/s/11/11399/Ye_Olde_Watling/Mansion_House,
1627,"1 Groveland Court, Off Bow Lane, London, EC4M 9EH",,,"['TV', 'Food served', 'Real ale']",1498831079,Williamson's Tavern,[],"[{'distance': '0.1 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}]",7231,http://www.beerintheevening.com/pubs/s/72/7231/Williamsons_Tavern/Mansion_House,
1628,"64 Queen Victoria Street, London, EC4N 4SJ",29.0,5.7,['Food served'],1498831079,The Sea Horse,[],"[{'distance': '0 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}]",19007,http://www.beerintheevening.com/pubs/s/19/19007/Sea_Horse/Mansion_House,
1629,"Stew Lane, High Timber Street, London, EC4V 3PT",,,"['Quiz machines', 'Food served', 'Real ale', 'Riverside location', 'Credit cards accepted', 'Function room for hire', 'Disabled access']",1498831079,The Samuel Pepys,[],"[{'distance': '0.2 miles', 'name': 'Mansion House'}, {'distance': '0.3 miles', 'name': 'Cannon Street'}, {'distance': '0.3 miles', 'name': 'St. Pauls'}]",6999,http://www.beerintheevening.com/pubs/s/69/6999/Samuel_Pepys/Mansion_House,
1630,"23 Watling Street, London, EC4M 9BR",,,"['Food served', 'Real ale', 'Outside seating', 'Function room for hire', 'Wireless internet access (provided by The Cloud)']",1498831079,The Pavilion End,[],"[{'distance': '0.1 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}]",8258,http://www.beerintheevening.com/pubs/s/82/8258/Pavilion_End/Mansion_House,
1631,"5 Groveland Court, Off Bow Lane, London, EC4M 9EH",,,['Outside seating (Limited)'],1498831079,Jamies Bar,[],"[{'distance': '0.1 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'St. Pauls'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}]",8259,http://www.beerintheevening.com/pubs/s/82/8259/Jamies_Bar/Mansion_House,
1632,"28, Garlick Hill, London, EC4V 2BA",30.0,7.1,['Function room for hire'],1498831079,The Hatchet,[],"[{'distance': '0 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}, {'distance': '0.3 miles', 'name': 'Bank'}]",7330,http://www.beerintheevening.com/pubs/s/73/7330/Hatchet/Mansion_House,
1633,"67-69 Watling Street, London, EC4M 9DD",,,['Food served'],1498831079,The Calico Bar and Eating House,[],"[{'distance': '0.1 miles', 'name': 'Mansion House'}, {'distance': '0.2 miles', 'name': 'Cannon Street'}, {'distance': '0.2 miles', 'name': 'Bank'}]",8495,http://www.beerintheevening.com/pubs/s/84/8495/Calico_Bar_and_Eating_House/Mansion_House,
1634,"39 Duke Street, London, W1U 1LP",,,[''],1498831079,The Henry Holland,[],"[{'distance': '0.1 miles', 'name': 'Bond Street'}, {'distance': '0.3 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Oxford Circus'}]",854,http://www.beerintheevening.com/pubs/s/85/854/Henry_Holland/Marylebone,
1635,"32, Harcourt St, London, W1H 4HX",,,"['TV', 'Big screen', 'Food served', 'Real ale', 'Outside seating']",1498831079,The Harcourt Arms,[],"[{'distance': '0.2 miles', 'name': 'Marylebone'}, {'distance': '0.2 miles', 'name': 'Edgware Road'}, {'distance': '0.4 miles', 'name': 'Baker Street'}]",3012,http://www.beerintheevening.com/pubs/s/30/3012/Harcourt_Arms/Marylebone,
1636,"33 Aybrook Street, Marylebone, London, London, W1U 4AP",41.0,6.1,[''],1498831079,The Gunmakers,[],"[{'distance': '0.3 miles', 'name': 'Baker Street'}, {'distance': '0.4 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': ""Regent's Park""}]",29457,http://www.beerintheevening.com/pubs/s/29/29457/Gunmakers/Marylebone,
1637,"5, Ivor Place, London, NW1 6DY",5.0,7.8,"['TV', 'Big screen', 'Food served']",1498831079,The Gloucester Arms,[],"[{'distance': '0.2 miles', 'name': 'Marylebone'}, {'distance': '0.2 miles', 'name': 'Baker Street'}, {'distance': '0.5 miles', 'name': 'Edgware Road'}]",14967,http://www.beerintheevening.com/pubs/s/14/14967/Gloucester_Arms/Marylebone,
1638,"35, New Cavendish St, London, W1G 9UE",14.0,6.6,[''],1498831080,The Duke of York,[],"[{'distance': '0.4 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': ""Regent's Park""}, {'distance': '0.4 miles', 'name': 'Baker Street'}]",3863,http://www.beerintheevening.com/pubs/s/38/3863/Duke_of_York/Marylebone,
1639,"45 Harrowby Street, Marylebone, London, W1H 5HT",,,"['Quiz night (Every Thursday from 7.30pm)', 'TV', 'Sky TV', 'Big screen (3 Big Screens)', 'Dartboard', 'Fruit machines', 'Food served (Great Menu', 'and Daily specials list', 'Christmas Menu)', 'Sunday roast (Roast Beef', 'Lamb', 'Chciken', 'Pork)', 'Gluten free meals available', 'Real ale (IPA', 'doombar', 'Bombardier gost ship)', 'Cocktails (2 for �6 specials)', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted (Visa', 'Amex', 'Mastercard etc)', 'Smoking area', 'Accommodation available', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome', 'Disabled access']",1498831080,The Duke of York,[],"[{'distance': '0.3 miles', 'name': 'Edgware Road'}, {'distance': '0.4 miles', 'name': 'Marylebone'}, {'distance': '0.4 miles', 'name': 'Marble Arch'}]",8265,http://www.beerintheevening.com/pubs/s/82/8265/Duke_of_York/Marylebone,http://www.dukeofyorklondon.co.uk
1640,"94a Crawford Street, Marylebone, London, W1H 2HQ",,,"['Food served (7 days - 12.30 - 3.30 7.00 - 10.00)', 'Sunday roast', 'Gluten free meals available', 'Real ale (Deuchars IPA/Greene King IPA / Seasonal Guest Ale)', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Function room for hire (1st Floor Dining Room Open 7 days)', 'Wireless internet access']",1498831080,The Duke Of Wellington,[],"[{'distance': '0.2 miles', 'name': 'Marylebone'}, {'distance': '0.3 miles', 'name': 'Baker Street'}, {'distance': '0.4 miles', 'name': 'Edgware Road'}]",862,http://www.beerintheevening.com/pubs/s/86/862/Duke_Of_Wellington/Marylebone,http://www.thedukew1.co.uk
1641,"38 Connaught Street, London, W2 2AF",,,"['TV', 'Fruit machines', 'Food served (Thai)', 'Outside seating']",1498831080,The Duke of Kendal,[],"[{'distance': '0.3 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Edgware Road'}, {'distance': '0.5 miles', 'name': 'Lancaster Gate'}]",5828,http://www.beerintheevening.com/pubs/s/58/5828/Duke_of_Kendal/Marylebone,
1642,"43, Weymouth Mews, London, W1G 7EH",,,"['Food served', 'Outside seating']",1498831080,The Dover Castle,[],"[{'distance': '0.3 miles', 'name': ""Regent's Park""}, {'distance': '0.3 miles', 'name': 'Great Portland Street'}, {'distance': '0.4 miles', 'name': 'Oxford Circus'}]",6319,http://www.beerintheevening.com/pubs/s/63/6319/Dover_Castle/Marylebone,
1643,"7, Duke St, London, W1U 3EE",18.0,5.4,[''],1498831080,The Devonshire Arms,[],"[{'distance': '0.2 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Oxford Circus'}]",1541,http://www.beerintheevening.com/pubs/s/15/1541/Devonshire_Arms/Marylebone,
1644,"79, Marylebone High St, London, W1U 5JZ",,,['Food served'],1498831080,Coco Momo,[],"[{'distance': '0.3 miles', 'name': 'Baker Street'}, {'distance': '0.3 miles', 'name': ""Regent's Park""}, {'distance': '0.4 miles', 'name': 'Great Portland Street'}]",14966,http://www.beerintheevening.com/pubs/s/14/14966/Coco_Momo/Marylebone,
1645,"88 Marylebone Lane, Marylebone, London, W1U 2PY",,,[''],1498831081,The Coach Makers,[],"[{'distance': '0.2 miles', 'name': 'Bond Street'}, {'distance': '0.5 miles', 'name': 'Oxford Circus'}, {'distance': '0.5 miles', 'name': 'Marble Arch'}]",39710,http://www.beerintheevening.com/pubs/s/39/39710/Coach_Makers/Marylebone,
1646,"48 Chapel Street, London, NW1 5DP",,,"['Food served', 'Outside seating', 'Credit cards accepted (minimum �10)']",1498831081,The Chapel,[],"[{'distance': '0.2 miles', 'name': 'Edgware Road'}, {'distance': '0.3 miles', 'name': 'Marylebone'}, {'distance': '0.5 miles', 'name': 'Baker Street'}]",5167,http://www.beerintheevening.com/pubs/s/51/5167/Chapel/Marylebone,
1647,"Mandeville Place, London, W1U 2BE",3.0,5.3,[''],1498831081,Boswells,[],"[{'distance': '0.2 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Oxford Circus'}]",3855,http://www.beerintheevening.com/pubs/s/38/3855/Boswells/Marylebone,
1648,"91 Bell Street, Marylebone, London, NW1 6TL",,,[''],1498831081,The Bell House,[],"[{'distance': '0.1 miles', 'name': 'Marylebone'}, {'distance': '0.2 miles', 'name': 'Edgware Road'}, {'distance': '0.4 miles', 'name': 'Baker Street'}]",45213,http://www.beerintheevening.com/pubs/s/45/45213/Bell_House/Marylebone,
1649,"126 Crawford Street, London, W1U 6BF",,,"['Sky TV', 'Fruit machines', 'Food served', 'Wireless internet access (provided by The Cloud)']",1498831081,The Beehive,[],"[{'distance': '0.2 miles', 'name': 'Baker Street'}, {'distance': '0.3 miles', 'name': 'Marylebone'}, {'distance': '0.5 miles', 'name': 'Marble Arch'}]",7076,http://www.beerintheevening.com/pubs/s/70/7076/Beehive/Marylebone,
1650,"7 Homer Street, London, W1H 4NX",,,"[""Quiz machines (Pharoah's Treasure)""]",1498831081,The Beehive,[],"[{'distance': '0.2 miles', 'name': 'Edgware Road'}, {'distance': '0.3 miles', 'name': 'Marylebone'}, {'distance': '0.4 miles', 'name': 'Baker Street'}]",861,http://www.beerintheevening.com/pubs/s/86/861/Beehive/Marylebone,
1651,"43 Linhope Street, London, NW1 6HL",,,"['Real ale', 'Outside seating']",1498831082,The Swan and Edgar,[],"[{'distance': '0.1 miles', 'name': 'Marylebone'}, {'distance': '0.2 miles', 'name': 'Baker Street'}, {'distance': '0.5 miles', 'name': 'Edgware Road'}]",7268,http://www.beerintheevening.com/pubs/s/72/7268/Swan_and_Edgar/Marylebone,
1652,"108 Baker Street, Marylebone, London, W1U 6EG",,,[''],1498831082,Sherlock's Bar and Grill,[],"[{'distance': '0.1 miles', 'name': 'Baker Street'}, {'distance': '0.3 miles', 'name': 'Marylebone'}, {'distance': '0.5 miles', 'name': ""Regent's Park""}]",32716,http://www.beerintheevening.com/pubs/s/32/32716/Sherlocks_Bar_and_Grill/Marylebone,
1653,"8 Woodstock Street, London, W1C 2AB",12.0,6.5,"['TV', 'Big screen']",1498831082,The Spread Eagle,[],"[{'distance': '0.1 miles', 'name': 'Bond Street'}, {'distance': '0.3 miles', 'name': 'Oxford Circus'}, {'distance': '0.5 miles', 'name': 'Marble Arch'}]",14738,http://www.beerintheevening.com/pubs/s/14/14738/Spread_Eagle/Marylebone,
1654,"23 Orchard Street, Marylebone, London, W1H 6HL",,,[''],1498831082,RubyLo,[],"[{'distance': '0.2 miles', 'name': 'Marble Arch'}, {'distance': '0.2 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Baker Street'}]",36146,http://www.beerintheevening.com/pubs/s/36/36146/RubyLo/Marylebone,
1655,"71 Marylebone High Street, London, W1U 5JN",,,"['Quiz machines (Trivial Pursuit)', 'Food served']",1498831082,The Prince Regent,[],"[{'distance': '0.2 miles', 'name': 'Baker Street'}, {'distance': '0.3 miles', 'name': ""Regent's Park""}, {'distance': '0.4 miles', 'name': 'Great Portland Street'}]",859,http://www.beerintheevening.com/pubs/s/85/859/Prince_Regent/Marylebone,
1656,"71 Wigmore Street, Marylebone, London, W1U 1QB",,,"['Quiz night', 'Food served', 'Sunday roast', 'Real ale', 'Function room for hire', 'Disabled access']",1498831082,The Pontefract Castle,[],"[{'distance': '0.1 miles', 'name': 'Bond Street'}, {'distance': '0.4 miles', 'name': 'Marble Arch'}, {'distance': '0.4 miles', 'name': 'Oxford Circus'}]",853,http://www.beerintheevening.com/pubs/s/85/853/Pontefract_Castle/Marylebone,
1657,"51 Upper Berkeley Street, London, W1H 7PP",,,"['Live music', 'Fruit machines', 'Food served (12-2:30 / 6-9 Mon-Thu', '12-3 / 6-9 Fri-Sat)', 'Real ale', 'Outside seating', 'Dogs allowed', 'Credit cards accepted (but not Switch or Solo)', 'Function room for hire']",1498831082,The Masons Arms,[],"[{'distance': '0.2 miles', 'name': 'Marble Arch'}, {'distance': '0.5 miles', 'name': 'Bond Street'}, {'distance': '0.6 miles', 'name': 'Marylebone'}]",7133,http://www.beerintheevening.com/pubs/s/71/7133/Masons_Arms/Marylebone,
1658,"6 Daventry Street, London, NW1 5NX",,,['Sky TV'],1498831082,The Phoenix,[],[],5168,http://www.beerintheevening.com/pubs/s/51/5168/Phoenix/Marylebone,
1659,"58 Crawford St, Marylebone, London, W1H 4NA",,,"['TV', 'Outside seating']",1498831082,Occo,[],"[{'distance': '0.2 miles', 'name': 'Marylebone'}, {'distance': '0.3 miles', 'name': 'Edgware Road'}, {'distance': '0.4 miles', 'name': 'Baker Street'}]",881,http://www.beerintheevening.com/pubs/s/88/881/Occo/Marylebone,
1660,"74-76, York St, London, W1H 1QN",,,['Food served'],1498831083,The Marylebone Bar and Kitchen,[],"[{'distance': '0.2 miles', 'name': 'Marylebone'}, {'distance': '0.3 miles', 'name': 'Baker Street'}, {'distance': '0.4 miles', 'name': 'Edgware Road'}]",8264,http://www.beerintheevening.com/pubs/s/82/8264/Marylebone_Bar_and_Kitchen/Marylebone,
