,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
2445,"48 Mitcham Road, Tooting, London, SW17 9NA",Graveney,,,"['TV', 'Sky TV', 'Big screen', 'Food served', 'Wireless internet access']","[('place', 47), ('staff', 30), ('great', 26), ('bar', 25), ('night', 24), ('good', 22), ('pub', 21), ('really', 18), ('go', 17), ('drink', 16), ('tooting', 16), ('like', 15), ('back', 13), ('food', 12), ('nice', 12)]",1498831188,51.4267887379019,-0.16698314923132,The Tooting Tram & Social,[],"[{'name': 'Tooting Broadway', 'distance': '0.1 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}, {'name': 'Colliers Wood', 'distance': '0.8 miles'}]",Tooting,SW17 9NA,164,http://www.beerintheevening.com/pubs/s/16/164/Tooting_Tram_Social/Tooting,
2446,"14 Trinity Rd, Tooting, London, SW17 7RE",Nightingale,26.0,5.9,['Food served'],"[('bar', 21), ('good', 15), ('staff', 12), ('nice', 11), ('place', 10), ('like', 9), ('great', 8), (""it's"", 8), ('tooting', 7), ('smoke', 7), ('get', 7), ('bit', 6), ('friendly', 6), ('atmosphere', 6), ('enough', 6)]",1498831188,51.4363180233343,-0.160486913690929,The Smoke Bar And Diner,[],"[{'name': 'Tooting Bec', 'distance': '0 miles'}, {'name': 'Balham', 'distance': '0.6 miles'}, {'name': 'Tooting Broadway', 'distance': '0.7 miles'}]",Tooting,SW17 7RE,6239,http://www.beerintheevening.com/pubs/s/62/6239/Smoke_Bar_And_Diner/Tooting,
2447,"Amen Corner, Mitcham Road, Tooting, London, SW17 9JG",Graveney,31.0,7.4,[''],"[('pub', 22), ('staff', 15), ('service', 14), ('great', 14), ('table', 12), ('good', 10), ('place', 10), ('friendly', 9), ('one', 8), ('bar', 8), ('best', 7), ('nice', 7), ('time', 6), ('beer', 6), (""it's"", 6)]",1498831189,51.4224104574751,-0.1601680086099,The Ramble Inn,[],"[{'name': 'Tooting Broadway', 'distance': '0.5 miles'}, {'name': 'Colliers Wood', 'distance': '0.9 miles'}]",Tooting,SW17 9JG,3906,http://www.beerintheevening.com/pubs/s/39/3906/Ramble_Inn/Tooting,
2448,"284, Mitcham Rd, London, SW17 9NT",Graveney,25.0,4.6,[''],"[('pub', 27), ('place', 21), ('good', 12), ('live', 11), ('people', 10), ('music', 9), ('bar', 9), ('new', 8), ('went', 8), ('need', 6), ('back', 6), ('time', 6), ('great', 6), ('one', 6), ('area', 6)]",1498831189,51.4209618281924,-0.161261753985459,The Railway Bell,[],"[{'name': 'Tooting Broadway', 'distance': '0.6 miles'}, {'name': 'Colliers Wood', 'distance': '0.8 miles'}]",Tooting,SW17 9NT,2497,http://www.beerintheevening.com/pubs/s/24/2497/Railway_Bell/Tooting,
2449,"60, Selkirk Rd, Tooting Broadway, London, SW17 0ES",Tooting,70.0,6.9,"['Quiz night', 'Live music', 'TV', 'Sky TV', 'Big screen', 'Jukebox', 'Dartboard', 'Quiz machines', 'Table football', 'Bar billiards', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Cash machine', 'Car park', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']","[('pub', 68), ('food', 62), ('good', 53), ('nice', 40), ('staff', 40), ('tooting', 36), ('great', 31), ('beer', 29), ('bar', 28), ('place', 25), ('selkirk', 24), ('best', 24), ('one', 24), (""it's"", 24), ('back', 23)]",1498831189,51.429788597705,-0.16789886315304,The Selkirk,[],"[{'name': 'Tooting Broadway', 'distance': '0.2 miles'}, {'name': 'Tooting Bec', 'distance': '0.6 miles'}]",Tooting,SW17 0ES,1407,http://www.beerintheevening.com/pubs/s/14/1407/Selkirk/Tooting,
2450,"196 Tooting High St, tooting broadway, London, SW17 0SF",Tooting,52.0,5.3,"['TV', 'Sky TV', 'Big screen', 'Pool table', 'Food served', 'Sunday roast', 'Real ale', 'Cocktails', 'beers', 'spirits and cocktails)', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']","[('pub', 56), ('food', 50), ('good', 40), ('staff', 36), ('place', 32), ('bar', 29), ('nice', 27), ('great', 24), ('music', 23), ('back', 23), ('really', 18), ('tooting', 18), ('night', 18), ('area', 17), ('last', 17)]",1498831190,51.4241453868326,-0.172195211540518,The Manor Bar & Grill,[],"[{'name': 'Tooting Broadway', 'distance': '0.3 miles'}, {'name': 'Colliers Wood', 'distance': '0.5 miles'}]",Tooting,SW17 0SF,29742,http://www.beerintheevening.com/pubs/s/29/29742/Manor_Bar_Grill/Tooting,http://www.themanorbarandgrill.com
2451,"130 Mitcham Road, London, SW17 9NH",Graveney,39.0,6.6,[''],"[('good', 26), ('like', 21), ('tooting', 17), ('place', 17), ('bar', 16), ('staff', 15), ('long', 13), ('food', 12), ('great', 12), ('would', 12), ('ale', 12), ('pub', 12), ('room', 12), ('mitre', 12), ('real', 11)]",1498831190,51.424646844273,-0.164005046603647,The Long Room Bar and Hotel,[],"[{'name': 'Tooting Broadway', 'distance': '0.3 miles'}, {'name': 'Colliers Wood', 'distance': '0.8 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Tooting,SW17 9NH,31603,http://www.beerintheevening.com/pubs/s/31/31603/Long_Room_Bar_and_Hotel/Tooting,
2452,"1 Plough Lane, Tooting, London, SW17 0BW",Wimbledon Park,2.0,5.5,[''],"[('boarded', 1), ('redevelopment', 1), ('place', 1), (""it's"", 1), ('ripe', 1), ('considering', 1), ('windows', 1), ('suspect', 1), ('location', 1)]",1498831190,51.4296757804811,-0.184921593184727,The Plough,[],"[{'name': 'Wimbledon Park', 'distance': '0.7 miles'}, {'name': 'Tooting Broadway', 'distance': '0.8 miles'}, {'name': 'Colliers Wood', 'distance': '0.9 miles'}]",Wimbledon,SW17 0BW,8602,http://www.beerintheevening.com/pubs/s/86/8602/Plough/Tooting,
2453,"646 Garratt Lane, Tooting, London, SW17 0NT",Earlsfield,16.0,6.9,[''],"[('pub', 24), ('bar', 11), ('good', 9), ('sunday', 7), ('served', 7), ('like', 7), ('people', 7), ('well', 6), ('service', 6), ('back', 6), ('get', 6), ('youngs', 6), ('place', 6), ('drink', 5), ('ok', 5)]",1498831190,51.4340601850374,-0.185826845806577,The Prince Of Wales,[],"[{'name': 'Wimbledon Park', 'distance': '0.6 miles'}, {'name': 'Tooting Broadway', 'distance': '0.9 miles'}]",Tooting,SW17 0NT,8601,http://www.beerintheevening.com/pubs/s/86/8601/Prince_Of_Wales/Tooting,
2454,"130 Mitcham Road, London, SW17 9NH",Graveney,,,"['Sky TV', 'Big screen', 'Pool table', 'Quiz machines']","[('pub', 20), ('good', 9), ('place', 9), ('lovely', 7), ('bar', 6), ('used', 5), ('building', 5), ('one', 5), ('london', 5), ('could', 5), ('real', 4), ('looked', 4), ('decent', 4), ('quiz', 4), ('friendly', 4)]",1498831190,51.424646844273,-0.164005046603647,The Mitre Hotel,[],"[{'name': 'Tooting Broadway', 'distance': '0.3 miles'}, {'name': 'Colliers Wood', 'distance': '0.8 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Tooting,SW17 9NH,716,http://www.beerintheevening.com/pubs/s/71/716/Mitre_Hotel/Tooting,
2455,"84, Upper Tooting Rd, London, SW17 7PB",Tooting,95.0,6.1,"['Quiz night', 'TV', 'Big screen', 'Pool table', 'Food served', 'Real ale', 'Wireless internet access']","[('pub', 111), ('good', 56), ('staff', 52), ('food', 49), ('great', 43), ('place', 41), (""it's"", 34), ('big', 32), ('nice', 31), ('bar', 28), ('football', 24), ('would', 23), ('beer', 23), ('tooting', 23), ('friendly', 22)]",1498831191,51.434114558025,-0.162762261454284,The Kings Head,[],"[{'name': 'Tooting Bec', 'distance': '0.2 miles'}, {'name': 'Tooting Broadway', 'distance': '0.6 miles'}, {'name': 'Balham', 'distance': '0.8 miles'}]",Tooting,SW17 7PB,2396,http://www.beerintheevening.com/pubs/s/23/2396/Kings_Head/Tooting,
2456,"56a High Street, Tooting, London, SW17 0RN",Tooting,55.0,3.1,['Real ale'],"[('pub', 39), ('tooting', 18), ('like', 17), ('one', 17), ('old', 14), ('place', 14), ('cheap', 13), ('staff', 13), (""it's"", 12), ('nice', 11), ('beer', 11), ('real', 10), ('years', 10), ('go', 10), ('wetherspoons', 9)]",1498831191,51.4274153613615,-0.16910143048116,JJ Moons,[],"[{'name': 'Tooting Broadway', 'distance': '0 miles'}, {'name': 'Tooting Bec', 'distance': '0.8 miles'}, {'name': 'Colliers Wood', 'distance': '0.8 miles'}]",Tooting,SW17 0RN,1352,http://www.beerintheevening.com/pubs/s/13/1352/JJ_Moons/Tooting,
2457,"127 Upper Tooting Rd, London, SW17 7TJ",Tooting,10.0,6.7,"['Jukebox', 'Pool table', 'Dartboard']","[('pub', 12), ('back', 7), ('mayfair', 7), ('bar', 7), ('pool', 7), ('friendly', 6), ('irish', 5), ('though', 5), ('staff', 5), ('tooting', 4), ('went', 4), ('table', 4), ('go', 4), ('regulars', 3), ('magners', 3)]",1498831191,51.4319361645312,-0.163770381095596,The Mayfair Tavern,[],"[{'name': 'Tooting Bec', 'distance': '0.4 miles'}, {'name': 'Tooting Broadway', 'distance': '0.4 miles'}]",Tooting,SW17 7TJ,25874,http://www.beerintheevening.com/pubs/s/25/25874/Mayfair_Tavern/Tooting,
2458,"13 Tooting Grove, Tooting, London, SW17 0RA",Tooting,,,"['Sky TV', 'Dartboard', 'Fruit machines']","[('pub', 15), ('local', 8), ('boozer', 5), ('friendly', 4), ('last', 4), ('drink', 4), ('dog', 4), ('scary', 4), ('bar', 4), ('get', 4), ('dont', 4), ('real', 3), ('public', 3), ('game', 3), (""i'd"", 3)]",1498831191,51.4257502480094,-0.171886640364748,The Little House,[],"[{'name': 'Tooting Broadway', 'distance': '0.2 miles'}, {'name': 'Colliers Wood', 'distance': '0.6 miles'}, {'name': 'Tooting Bec', 'distance': '0.9 miles'}]",Tooting,SW17 0RA,8600,http://www.beerintheevening.com/pubs/s/86/8600/Little_House/Tooting,
2459,"503-505 High Road, London, N17 6QA",Bruce Grove,14.0,6.5,"['TV', 'Sky TV', 'Fruit machines', 'Real ale']","[('pub', 15), ('friendly', 8), ('tottenham', 7), ('good', 7), ('real', 6), ('great', 6), ('cheap', 5), ('staff', 5), ('pint', 5), ('place', 5), ('courage', 4), ('best', 4), ('match', 4), ('back', 4), ('spurs', 4)]",1498831191,51.5929167954167,-0.0700122472526177,The Elbow Room,[],"[{'name': 'Tottenham Hale', 'distance': '0.6 miles'}, {'name': 'Seven Sisters', 'distance': '0.8 miles'}]",Tottenham,N17 6QA,30499,http://www.beerintheevening.com/pubs/s/30/30499/Elbow_Room/Tottenham,
2460,"58-60 High Road, Tottenham, London, N15 6JU",Seven Sisters,,,[''],"[('fi', 5), ('place', 5), ('de', 4), ('pub', 3), ('star', 3), ('next', 2), ('man', 2), ('u', 2), ('mash', 2), ('dem', 2), ('bar', 2), ('fe', 2), ('day', 2), ('great', 2), ('ting', 2)]",1498831191,51.5774761664295,-0.0727158710213389,The Crowe Bar,[],[],Tottenham,N15 6JU,41980,http://www.beerintheevening.com/pubs/s/41/41980/Crowe_Bar/Tottenham,
2461,"148 High Road, London, N15 6UJ",Seven Sisters,13.0,3.5,[''],"[('pub', 12), ('dutch', 9), ('friendly', 9), ('like', 8), (""it's"", 7), ('house', 6), ('get', 5), ('people', 5), ('rangers', 4), ('never', 4), ('bar', 4), ('got', 4), ('filthy', 4), ('beer', 4), ('one', 4)]",1498831192,51.5800159584516,-0.0724063500213458,The Dutch House,[],"[{'name': 'Seven Sisters', 'distance': '0.2 miles'}, {'name': 'Tottenham Hale', 'distance': '0.9 miles'}]",Tottenham,N15 6UJ,2992,http://www.beerintheevening.com/pubs/s/29/2992/Dutch_House/Tottenham,
2462,"732, High Rd, London, N17 0AG",Northumberland Park,6.0,5.2,[''],"[('pub', 5), ('spurs', 5), ('match', 4), ('place', 4), ('say', 3), ('certainly', 3), ('years', 3), ('last', 3), ('beer', 3), ('would', 3), ('walls', 2), ('walk', 2), ('hate', 2), ('one', 2), ('good', 2)]",1498831192,51.6021530365822,-0.0673390621247643,The Corner Pin,[],[],Tottenham,N17 0AG,17048,http://www.beerintheevening.com/pubs/s/17/17048/Corner_Pin/Tottenham,
2463,"21 Love Lane, Tottenham, London, N17 8HG",Northumberland Park,12.0,4.7,['Wireless internet access'],"[('pub', 9), ('day', 6), ('match', 5), ('one', 5), ('years', 4), ('music', 4), ('like', 4), ('queen', 3), ('ever', 3), ('visit', 3), ('british', 3), ('used', 3), ('get', 3), ('good', 3), ('better', 2)]",1498831192,51.6038161764052,-0.0705898355081943,British Queen,[],[],Tottenham,N17 8HG,11044,http://www.beerintheevening.com/pubs/s/11/11044/British_Queen/Tottenham,
2464,"862, High Rd, London, N17 0EY",Northumberland Park,9.0,6.2,[''],"[('pub', 12), ('spurs', 9), ('good', 7), ('friendly', 5), (""it's"", 5), ('bar', 4), ('one', 4), ('drink', 4), ('great', 4), ('day', 4), ('bit', 3), ('match', 3), ('ever', 3), ('best', 3), ('place', 3)]",1498831192,51.6069900230735,-0.0678268582898522,The Coach and Horses,[],[],Tottenham,N17 0EY,17055,http://www.beerintheevening.com/pubs/s/17/17055/Coach_and_Horses/Tottenham,
2465,"803-805, High Rd, London, N17 8ER",Northumberland Park,18.0,6.0,[''],"[('pub', 11), ('match', 9), ('high', 6), ('matchday', 5), ('days', 5), ('day', 5), ('staff', 5), ('walls', 4), ('well', 4), ('tottenham', 4), ('football', 4), ('full', 4), ('place', 4), ('game', 3), ('best', 3)]",1498831192,51.6061198291854,-0.0684992336505706,The Bricklayers Arms,[],[],Tottenham,N17 8ER,17050,http://www.beerintheevening.com/pubs/s/17/17050/Bricklayers_Arms/Tottenham,
2466,"268 West Green Road, Tottenham, London, N15 3QR",West Green,,,"['Karaoke', 'Food served', 'Function room for hire', 'Accommodation available']","[('closed', 1), ('quite', 1)]",1498831192,51.5865425735307,-0.089885592979618,The Black Boy Hotel,[],"[{'name': 'Turnpike Lane', 'distance': '0.7 miles'}, {'name': 'Seven Sisters', 'distance': '0.8 miles'}]",Tottenham,N15 3QR,34221,http://www.beerintheevening.com/pubs/s/34/34221/Black_Boy_Hotel/Tottenham,
2467,"843, High Rd, London, N17 8EY",Northumberland Park,7.0,6.0,[''],"[('pub', 5), ('bar', 5), ('match', 3), ('area', 3), ('spurs', 3), ('quite', 3), ('would', 2), ('away', 2), ('garden', 2), ('rear', 2), ('corner', 2), ('decent', 2), ('sports', 2), ('usually', 2), ('beer', 2)]",1498831192,51.6072246550087,-0.0684234575120552,The Bootlaces,[],[],Tottenham,N17 8EY,17051,http://www.beerintheevening.com/pubs/s/17/17051/Bootlaces/Tottenham,
2468,"143, Philip Lane, London, N15 4HQ",Tottenham Green,6.0,2.7,['Live music'],"[('gone', 2), ('pub', 2), ('new', 1), ('sky', 1), ('play', 1), ('4', 1), (""there's"", 1), ('club', 1), ('every', 1), ('saturday', 1), ('upstairs', 1), ('10:30', 1), ('botany', 1), ('around', 1), ('venue', 1)]",1498831192,51.5884523367893,-0.0818224130544577,The Botany Bay,[],[],Tottenham,N15 4HQ,6271,http://www.beerintheevening.com/pubs/s/62/6271/Botany_Bay/Tottenham,
2469,"102, Northumberland Park, Tottenham, London, N17 0TS",Northumberland Park,,,[''],"[('pub', 13), ('spurs', 9), ('match', 7), ('would', 7), ('matchday', 5), ('way', 5), ('get', 5), ('one', 5), ('old', 5), ('bar', 5), ('place', 5), ('real', 4), ('shot', 4), ('many', 4), ('memorabilia', 4)]",1498831193,51.6056156416467,-0.0613721240215459,Bill Nicholson,[],[],Tottenham,N17 0TS,32370,http://www.beerintheevening.com/pubs/s/32/32370/Bill_Nicholson/Tottenham,
2470,"724 High Road, London, N17 0AG",Northumberland Park,13.0,6.8,['Outside seating'],"[('pub', 15), ('match', 7), ('bar', 7), ('great', 7), ('spurs', 6), ('place', 5), ('hare', 4), ('atmosphere', 4), ('best', 4), ('area', 4), ('v', 4), ('days', 4), ('used', 4), ('bell', 4), ('would', 3)]",1498831193,51.6021530365822,-0.0673390621247643,The Bell and Hare,[],[],Tottenham,N17 0AG,20775,http://www.beerintheevening.com/pubs/s/20/20775/Bell_and_Hare/Tottenham,
2471,"Stoneleigh Rd, London, N17 9BQ",Tottenham Hale,30.0,6.9,[''],"[('pub', 28), ('bar', 17), ('good', 16), ('friendly', 14), ('match', 11), ('staff', 11), ('visit', 10), ('beer', 10), ('time', 9), ('area', 9), ('great', 9), ('nice', 9), ('garden', 9), ('place', 9), ('spurs', 8)]",1498831193,51.5939021258956,-0.0686855238943319,The Beehive,[],"[{'name': 'Tottenham Hale', 'distance': '0.6 miles'}, {'name': 'Seven Sisters', 'distance': '0.9 miles'}]",Tottenham,N17 9BQ,5538,http://www.beerintheevening.com/pubs/s/55/5538/Beehive/Tottenham,
2472,"168-170 Church Rd, London, N17 8AS",Northumberland Park,11.0,6.8,[''],"[('pub', 12), ('spurs', 9), ('used', 5), ('good', 5), ('friendly', 4), ('years', 4), ('back', 4), ('staff', 4), ('place', 4), ('pride', 3), ('3', 3), ('local', 3), ('visit', 3), ('like', 3), ('every', 3)]",1498831193,51.6019133679488,-0.0746415613970574,The Antwerp Arms,[],[],Tottenham,N17 8AS,7436,http://www.beerintheevening.com/pubs/s/74/7436/Antwerp_Arms/Tottenham,
2473,"Stonebridge Lock, Watermead Way, London, N17 0XD",Tottenham Hale,3.0,6.0,[''],"[('pub', 3), ('middle', 1), ('canal', 1), (""don't"", 1), ('ten', 1), ('pints', 1), ('curry', 1), ('quite', 1), ('shoeless', 1), ('nowhere', 1), ('scabby', 1), ('(sept', 1), ('tenner', 1), ('ever', 1), ('return', 1)]",1498831193,51.6010314913131,-0.0517192987743344,The Waters Edge,[],"[{'name': 'Tottenham Hale', 'distance': '0.8 miles'}, {'name': 'Black Horse Road', 'distance': '0.9 miles'}, {'name': 'Blackhorse Road', 'distance': '0.9 miles'}]",Tottenham,N17 0XD,17056,http://www.beerintheevening.com/pubs/s/17/17056/Waters_Edge/Tottenham,
2474,"131, Chesnut Rd, London, N17 9EU",Tottenham Hale,15.0,6.0,"['Dartboard', 'Food served']","[('pub', 11), ('tottenham', 6), ('bar', 6), ('friendly', 5), ('great', 5), ('way', 5), ('would', 4), ('match', 4), ('one', 4), ('karaoke', 4), ('real', 3), ('next', 3), ('go', 3), ('whilst', 3), ('good', 3)]",1498831193,51.590372320625,-0.0645764458226223,The Volunteer,[],"[{'name': 'Tottenham Hale', 'distance': '0.3 miles'}, {'name': 'Seven Sisters', 'distance': '0.8 miles'}]",Tottenham,N17 9EU,17054,http://www.beerintheevening.com/pubs/s/17/17054/Volunteer/Tottenham,
2475,"34, Scotland Green, London, N17 9TT",Tottenham Hale,13.0,6.0,[''],"[('pub', 17), ('good', 9), ('bar', 9), ('irish', 7), ('great', 6), ('friendly', 5), ('one', 5), ('music', 4), ('never', 4), ('like', 4), ('back', 4), ('pint', 4), ('live', 4), ('spurs', 4), ('staff', 4)]",1498831193,51.5967393520771,-0.0678721085212637,The Victoria,[],[],Tottenham,N17 9TT,17052,http://www.beerintheevening.com/pubs/s/17/17052/Victoria/Tottenham,
2476,"183 Tottenham Court Road, London, W1T 7PD",Bloomsbury,,,"['Live music', 'Sky TV', 'Big screen', 'Food served', 'Cocktails', 'Outside seating', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Air conditioning']","[('pub', 18), ('place', 17), ('good', 15), ('pint', 15), ('bar', 14), ('one', 13), ('staff', 11), ('like', 10), ('great', 9), ('pot', 9), ('music', 8), ('back', 8), ('food', 8), ('surgeon', 8), ('go', 8)]",1498831193,51.5221668317043,-0.135248722371749,The Bar at tcr,[],"[{'name': 'Goodge Street', 'distance': '0.1 miles'}, {'name': 'Warren Street', 'distance': '0.2 miles'}, {'name': 'Great Portland Street', 'distance': '0.4 miles'}]",Holborn and St Pancras,W1T 7PD,4377,http://www.beerintheevening.com/pubs/s/43/4377/Bar_at_tcr/Tottenham_Court_Road,
2477,"270 Stamford Hill, Tottenham, London, N16 6TY",Springfield,,,[''],"[('good', 2), ('afternoon', 2), ('local', 1), ('pool', 1), ('atmosphere', 1), ('screens', 1), ('pleasant', 1), ('perfectly', 1), ('playing', 1), ('saturday', 1), ('multiple', 1), ('supping', 1), ('ales', 1), ('guinness', 1), ('beers', 1)]",1498831193,51.5750089399903,-0.0719687699828496,Turnpike House,[],[],Hackney North and Stoke Newington,N16 6TY,36567,http://www.beerintheevening.com/pubs/s/36/36567/Turnpike_House/Tottenham,
2478,"42 Scotland Green, London, N17 9TT",Tottenham Hale,10.0,6.4,['Big screen'],"[('pub', 13), ('good', 10), ('match', 9), ('real', 7), ('like', 7), ('friendly', 6), ('spurs', 6), ('great', 6), ('days', 6), ('place', 6), ('service', 5), ('tottenham', 5), ('bar', 5), ('fans', 4), ('large', 4)]",1498831193,51.5967393520771,-0.0678721085212637,The Two Brewers,[],[],Tottenham,N17 9TT,30674,http://www.beerintheevening.com/pubs/s/30/30674/Two_Brewers/Tottenham,
2479,"8 Bruce Grove, Tottenham, London, N17 6RA",Bruce Grove,,,[''],[],1498831193,51.5947512255057,-0.0711039602603516,Totttenham Trades Club,[],"[{'name': 'Tottenham Hale', 'distance': '0.7 miles'}, {'name': 'Seven Sisters', 'distance': '0.9 miles'}]",Tottenham,N17 6RA,40494,http://www.beerintheevening.com/pubs/s/40/40494/Totttenham_Trades_Club/Tottenham,
2480,"160 High Street, South Tottenham, London, N17 6RA",Bruce Grove,,,[''],[],1498831194,51.5947512255057,-0.0711039602603516,Tottenham Enterprise WM Club,[],"[{'name': 'Tottenham Hale', 'distance': '0.7 miles'}, {'name': 'Seven Sisters', 'distance': '0.9 miles'}]",Tottenham,N17 6RA,40495,http://www.beerintheevening.com/pubs/s/40/40495/Tottenham_Enterprise_WM_Club/Tottenham,
2481,"159, Park Lane, London, N17 0HN",Northumberland Park,2.0,5.5,[''],"[('back', 2), ('local', 1), ('shut', 1), ('dealer', 1), ('year', 1), ('crack-head', 1), ('drug', 1)]",1498831194,51.6025454042078,-0.0611418860326791,The Pride Of The Lane,[],[],Tottenham,N17 0HN,17053,http://www.beerintheevening.com/pubs/s/17/17053/Pride_Of_The_Lane/Tottenham,
2482,"363, High Rd, London, N17 6QN",Bruce Grove,9.0,6.2,[''],"[('swan', 13), ('pub', 12), ('food', 8), ('people', 7), ('management', 7), ('free', 5), ('great', 5), ('one', 5), ('go', 5), ('negative', 4), ('birthday', 4), ('around', 4), ('time', 4), ('every', 4), ('keep', 4)]",1498831194,51.5892856795404,-0.0706714164062909,The Swan,[],"[{'name': 'Tottenham Hale', 'distance': '0.5 miles'}, {'name': 'Seven Sisters', 'distance': '0.6 miles'}]",Tottenham,N17 6QN,17047,http://www.beerintheevening.com/pubs/s/17/17047/Swan/Tottenham,
2483,"499 High Road, Tottenham, London, N17 6QA",Bruce Grove,,,[''],"[('pub', 18), ('one', 9), ('bar', 8), ('back', 6), ('years', 5), ('tottenham', 5), ('friendly', 5), ('table', 5), ('guinness', 4), ('used', 4), ('match', 4), ('well', 4), ('like', 4), ('pool', 4), ('bad', 4)]",1498831194,51.5929167954167,-0.0700122472526177,The Ship,[],"[{'name': 'Tottenham Hale', 'distance': '0.6 miles'}, {'name': 'Seven Sisters', 'distance': '0.8 miles'}]",Tottenham,N17 6QA,32265,http://www.beerintheevening.com/pubs/s/32/32265/Ship/Tottenham,
2484,"474 High Road, London, N17 9JF",Tottenham Hale,3.0,5.3,[''],"[('pub', 2), ('closed', 2), ('pubs', 1), ('last', 1), ('hangs', 1), ('one', 1), ('still', 1), ('seven', 1), ('ones', 1), ('lane', 1), ('sisters', 1), ('sign', 1), ('ground', 1), ('hart', 1), ('football', 1)]",1498831194,51.5934464755774,-0.0694122923014408,The Plough,[],"[{'name': 'Tottenham Hale', 'distance': '0.6 miles'}, {'name': 'Seven Sisters', 'distance': '0.9 miles'}]",Tottenham,N17 9JF,21228,http://www.beerintheevening.com/pubs/s/21/21228/Plough/Tottenham,
2485,"Deancross Street, Tower Hamlets, London, E1 2QA",Shadwell,,,[''],[],1498831194,51.513745116974,-0.0552298012644084,The Dean Swift,[],"[{'name': 'Shadwell', 'distance': '0.2 miles'}, {'name': 'Whitechapel', 'distance': '0.5 miles'}, {'name': 'Wapping', 'distance': '0.7 miles'}]",Poplar and Limehouse,E1 2QA,43146,http://www.beerintheevening.com/pubs/s/43/43146/Dean_Swift/Tower_Hamlets,
2486,"114-118 Bethnal Green Road, Tower Hamlets, London, E2 6DG",Weavers,,,[''],[],1498831195,51.5249436257205,-0.0711867820441796,The Verge Bar,[],"[{'name': 'Shoreditch', 'distance': '0.2 miles'}, {'name': 'Whitechapel', 'distance': '0.6 miles'}, {'name': 'Aldgate East', 'distance': '0.7 miles'}]",Bethnal Green and Bow,E2 6DG,42727,http://www.beerintheevening.com/pubs/s/42/42727/Verge_Bar/Tower_Hamlets,
2487,"196/198 Tower Bridge Road, London, SE1 2UN",Riverside,43.0,6.1,"['Food served', 'Real ale', 'Wireless internet access']","[('pub', 32), ('good', 23), ('one', 18), ('food', 15), ('ales', 15), ('staff', 11), ('wetherspoons', 10), ('ale', 10), ('beer', 10), ('pubs', 10), (""it's"", 10), ('pint', 9), ('better', 9), ('time', 8), ('bit', 7)]",1498831195,51.5024150708648,-0.0770803967913539,Pommelers Rest,[],"[{'name': 'London Bridge', 'distance': '0.5 miles'}, {'name': 'Tower Hill', 'distance': '0.6 miles'}, {'name': 'Bermondsey', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 2UN,9818,http://www.beerintheevening.com/pubs/s/98/9818/Pommelers_Rest/Tower_Bridge,
2488,"206, Tower Bridge Rd, London, SE1 2UP",Riverside,14.0,6.2,"['TV', 'Food served']","[('bar', 16), ('food', 13), ('good', 10), ('beer', 7), ('nice', 7), ('like', 6), ('atmosphere', 6), ('decent', 5), ('draft', 5), ('also', 5), ('house', 5), ('much', 5), ('great', 5), ('staff', 5), ('place', 5)]",1498831195,51.5033780442099,-0.0765787692535445,The River Bar,[],"[{'name': 'London Bridge', 'distance': '0.5 miles'}, {'name': 'Tower Hill', 'distance': '0.5 miles'}, {'name': 'Monument', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 2UP,3583,http://www.beerintheevening.com/pubs/s/35/3583/River_Bar/Tower_Bridge,
2489,"Butlers Wharf, Shad Thames, Tower Bridge, London, SE1 2YG",Riverside,6.0,3.2,['Food served'],"[('good', 5), ('lunch', 4), ('go', 4), ('sunday', 4), ('customers', 4), ('say', 3), ('partner', 3), ('asked', 3), ('waiting', 3), ('never', 3), ('understand', 3), ('staff', 3), ('taking', 2), ('butlers', 2), ('would', 2)]",1498831195,51.5031881650564,-0.0726819298713696,Browns,[],"[{'name': 'Tower Hill', 'distance': '0.5 miles'}, {'name': 'Bermondsey', 'distance': '0.6 miles'}, {'name': 'London Bridge', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 2YG,30102,http://www.beerintheevening.com/pubs/s/30/30102/Browns/Tower_Bridge,
