,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
2526,"1 Warwick House Street, Trafalgar Square, London, SW1Y 5AT",St James's,,,[''],pub: 14;staff: 8;london: 6;quite: 6;landlord: 6;good: 5;bar: 5;people: 5;place: 5;ales: 5;it's: 5;friendly: 5;nice: 5;pint: 4;long: 4,1498831199,51.5073660002851,-0.130218695765417,The Two Chairmen,[],"[{'distance': '0.3 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}, {'distance': '0.3 miles', 'name': 'Leicester Square'}]",Cities of London and Westminster,SW1Y 5AT,33313,http://www.beerintheevening.com/pubs/s/33/33313/Two_Chairmen/Trafalgar_Square,
2527,"116 St Martins Lane, London, WC2N 4BF",St James's,7.0,4.9,"['Food served', 'Cocktails', 'Late licence']",bar: 7;go: 5;loud: 4;one: 4;place: 4;enough: 3;night: 3;back: 3;expensive: 3;food: 2;tap: 2;pub: 2;seats: 2;you're: 2;absolutely: 2,1498831199,51.5097807735147,-0.127136761269507,The International Restaurant and Bar,[],"[{'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.3 miles', 'name': 'Covent Garden'}]",Cities of London and Westminster,WC2N 4BF,11634,http://www.beerintheevening.com/pubs/s/11/11634/International_Restaurant_and_Bar/Trafalgar_Square,
2528,"29 St. Martins Lane, Trafalgar Square, London, WC2N 4ER",St James's,,,['Dartboard'],pub: 162;good: 112;sam: 101;beer: 78;bar: 71;place: 67;smiths: 67;london: 66;upstairs: 64;great: 63;cheap: 61;one: 57;pubs: 53;pint: 53;it's: 47,1498831199,51.5100167421509,-0.12670916392705,The Chandos,[],"[{'distance': '0.1 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Charing Cross'}, {'distance': '0.2 miles', 'name': 'Covent Garden'}]",Cities of London and Westminster,WC2N 4ER,657,http://www.beerintheevening.com/pubs/s/65/657/Chandos/Trafalgar_Square,
2529,"3 Hart Street (off Mark Lane), London, EC3R 7NB",Tower,,,['TV'],pub: 48;good: 22;great: 21;little: 17;though: 16;ales: 14;staff: 14;place: 14;city: 14;beer: 13;ale: 13;one: 13;bar: 11;visit: 11;nice: 11,1498831199,51.5108702020532,-0.079952538595783,The Ship,[],"[{'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Monument'}, {'distance': '0.3 miles', 'name': 'Aldgate'}]",Cities of London and Westminster,EC3R 7NB,3537,http://www.beerintheevening.com/pubs/s/35/3537/Ship/Tower_Hill,
2530,"86, Fenchurch St, London, EC3M 4BY",Tower,13.0,4.4,"['TV', 'Pool table', 'Food served']",pub: 5;pool: 5;staff: 4;2: 3;closed: 3;last: 3;tables: 3;friendly: 3;tut: 2;despite: 2;really: 2;table: 2;cheap: 2;still: 2;live: 2,1498831199,51.5131511749325,-0.0775650998521038,The Pumphouse,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",Cities of London and Westminster,EC3M 4BY,2317,http://www.beerintheevening.com/pubs/s/23/2317/Pumphouse/Tower_Hill,
2531,"Thistle Trafalgar Square, Whitcomb Street, London, WC2H 7HG",St James's,,,"['TV', 'Fruit machines', 'Food served']",hotel: 3;pub: 3;sign: 3;night: 3;food: 2;last: 2;large: 2;bar: 2;outside: 2;time: 2;empty: 2;trafalgar: 2;enticed: 1;curry: 1;despite: 1,1498831199,51.5091902920569,-0.130144007536523,The Battle of Trafalgar,[],"[{'distance': '0.2 miles', 'name': 'Leicester Square'}, {'distance': '0.2 miles', 'name': 'Piccadilly Circus'}, {'distance': '0.3 miles', 'name': 'Charing Cross'}]",Cities of London and Westminster,WC2H 7HG,6224,http://www.beerintheevening.com/pubs/s/62/6224/Battle_of_Trafalgar/Trafalgar_Square,
2532,"43 Trinity Square, London, EC3N 4DJ",St Katharine's & Wapping,6.0,6.3,[''],wine: 4;bottle: 4;wines: 4;restaurant: 3;place: 3;i'd: 2;mark: 2;expensive: 2;quite: 2;take: 2;prices: 2;trade: 2;bar: 2;corkage: 2;shop: 2,1498831199,51.5103942721425,-0.0767011947555854,The Wine Library,[],"[{'distance': '0 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate'}, {'distance': '0.4 miles', 'name': 'Aldgate East'}]",Poplar and Limehouse,EC3N 4DJ,6258,http://www.beerintheevening.com/pubs/s/62/6258/Wine_Library/Tower_Hill,
2533,"The Arches 9, Crutched Friars, London, EC3N 2AU",Tower,,,['Food served'],like: 8;bar: 8;pub: 4;good: 4;beer: 4;nice: 4;place: 4;staff: 3;girl: 3;went: 3;bavarian: 3;little: 3;city: 3;gay: 3;say: 3,1498831201,51.511445870135,-0.0783142365513575,Pitcher and Piano,[],"[{'distance': '0.1 miles', 'name': 'Tower Hill'}, {'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.4 miles', 'name': 'Aldgate East'}]",Cities of London and Westminster,EC3N 2AU,598,http://www.beerintheevening.com/pubs/s/59/598/Pitcher_and_Piano/Tower_Hill,
2534,"15, Prescot St, London, E1 8AZ",Whitechapel,31.0,7.4,"['Food served', 'Real ale', 'Outside seating']",pub: 47;good: 23;back: 17;great: 17;food: 16;beer: 15;staff: 12;bar: 10;area: 10;neame: 10;garden: 9;one: 9;it's: 9;well: 8;pint: 7,1498831201,51.511464089483,-0.0706609114445138,The Princess of Prussia,[],"[{'distance': '0.3 miles', 'name': 'Aldgate East'}, {'distance': '0.3 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Tower Hill'}]",Bethnal Green and Bow,E1 8AZ,4963,http://www.beerintheevening.com/pubs/s/49/4963/Princess_of_Prussia/Tower_Hill,
2535,"1, Wilcox Rd, Battersea, London, SW8 2XA",Oval,9.0,6.6,[''],pub: 7;friendly: 4;great: 3;though: 2;best: 2;us: 2;sunday: 2;nice: 2;night: 2;even: 2;londoners: 1;life: 1;:0: 1;lovely: 1;go: 1,1498831201,51.4797847249266,-0.126767262042006,The Gladstone,[],"[{'distance': '0.5 miles', 'name': 'Vauxhall'}, {'distance': '0.6 miles', 'name': 'Stockwell'}, {'distance': '0.7 miles', 'name': 'Oval'}]",Vauxhall,SW8 2XA,5582,http://www.beerintheevening.com/pubs/s/55/5582/Gladstone/Vauxhall,
2536,"353 Kennington Lane, Vauxhall, London, London, SE11 5QY",Oval,,,"['TV', 'Sky TV (2 Large Screens)', 'Karaoke (Saturday Nights)', 'Dartboard', 'Fruit machines', 'Quiz machines', 'Food served', 'Cocktails', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Cash machine (Cash Back Available)', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome']",[],1498831201,51.4862035131803,-0.119345653875476,JD's Place,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.4 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Kennington'}]",Vauxhall,SE11 5QY,42042,http://www.beerintheevening.com/pubs/s/42/42042/JDs_Place/Vauxhall,http://www.jdsplace.co.uk
2537,"41 Harleyford Rd, Vauxhall, London, SE11 5AY",Oval,,,"['Sky TV', 'Big screen', 'Pool table (1)']",pub: 2;please: 1;listing: 1;take: 1;shut: 1;history: 1;place: 1;come: 1,1498831202,51.4851419517323,-0.119879040317952,The Durham Arms,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.4 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Pimlico'}]",Vauxhall,SE11 5AY,372,http://www.beerintheevening.com/pubs/s/37/372/Durham_Arms/Vauxhall,
2538,"Vauxhall Walk, Vauxhall, London, SE11 5ER",Prince's,,,[''],pub: 5;pretty: 4;pint: 3;bit: 2;decent: 2;customer: 2;there’s: 2;area: 2;‘neighbours’: 1;went: 1;unspectacular: 1;inside: 1;give: 1;they’ll: 1;behind: 1,1498831202,51.4887041475845,-0.121072105812748,Black Dog,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.6 miles', 'name': 'Pimlico'}, {'distance': '0.6 miles', 'name': 'Oval'}]",Vauxhall,SE11 5ER,44010,http://www.beerintheevening.com/pubs/s/44/44010/Black_Dog/Vauxhall,
2539,"51, Durham Street, Vauxhall, London, SE11 5JA",Oval,,,"['Food served', 'Outside seating']",pub: 29;beer: 12;oval: 12;good: 10;back: 10;food: 10;staff: 10;garden: 9;test: 8;much: 8;london: 7;bar: 7;cricket: 7;like: 6;though: 6,1498831203,51.4851250980182,-0.118828299777941,The Beehive,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.4 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Kennington'}]",Vauxhall,SE11 5JA,4405,http://www.beerintheevening.com/pubs/s/44/4405/Beehive/Vauxhall,
2540,"410 Green St Plaistow, London, E13 9JJ",Boleyn,,,"['TV', 'Sky TV', 'Big screen', 'Pool table (1)', 'Quiz machines (multi)']",pub: 7;place: 5;like: 4;staff: 4;chelsea: 3;day: 3;pint: 3;going: 3;match: 3;away: 3;theres: 2;seats: 2;drink: 2;see: 2;last: 2,1498831203,51.5342419673159,0.0352428975947406,The Queens,[],"[{'distance': '0.1 miles', 'name': 'Upton Park'}, {'distance': '0.9 miles', 'name': 'East Ham'}, {'distance': '0.9 miles', 'name': 'Plaistow'}]",East Ham,E13 9JJ,385,http://www.beerintheevening.com/pubs/s/38/385/Queens/Upton_Park,
2541,"299, Green St, London, E13 9AR",Green Street East,10.0,6.4,[''],good: 7;match: 4;enough: 3;packed: 3;service: 3;crowd: 3;day: 3;despite: 2;bit: 2;although: 2;work: 2;people: 2;fan: 2;place: 2;used: 2,1498831203,51.5367639724269,0.0350093322161168,The Duke of Edinburgh,[],"[{'distance': '0.1 miles', 'name': 'Upton Park'}, {'distance': '0.8 miles', 'name': 'East Ham'}, {'distance': '0.9 miles', 'name': 'Plaistow'}]",East Ham,E13 9AR,17000,http://www.beerintheevening.com/pubs/s/17/17000/Duke_of_Edinburgh/Upton_Park,
2542,"150, Barking Rd, London, E6 3BD",Boleyn,10.0,5.2,[''],pub: 11;friendly: 4;get: 4;around: 3;ham: 3;massive: 3;atmosphere: 3;back: 3;quite: 3;days: 3;match: 3;near: 2;like: 2;original: 2;matchdays: 2,1498831203,51.5312256005124,0.0447684596335095,The Central,[],"[{'distance': '0.6 miles', 'name': 'Upton Park'}, {'distance': '0.7 miles', 'name': 'East Ham'}]",East Ham,E6 3BD,6652,http://www.beerintheevening.com/pubs/s/66/6652/Central/Upton_Park,
2543,"1, Barking Rd, London, E6 1PW",Boleyn,18.0,6.1,"['Sky TV', 'Pool table']",pub: 20;match: 8;get: 8;real: 7;visit: 7;days: 7;see: 6;bar: 6;west: 6;features: 6;great: 6;game: 5;london: 5;good: 5;day: 5,1498831204,51.5306492439204,0.0391340736602252,The Boleyn Tavern,[],"[{'distance': '0.4 miles', 'name': 'Upton Park'}, {'distance': '0.9 miles', 'name': 'East Ham'}]",East Ham,E6 1PW,16942,http://www.beerintheevening.com/pubs/s/16/16942/Boleyn_Tavern/Upton_Park,
2544,"250 Vauxhall Bridge Road, Victoria, London, SW1V 1AU",Vincent Square,,,[''],bar: 13;place: 11;pub: 9;better: 9;good: 8;staff: 7;area: 7;like: 6;�: 6;little: 6;nice: 5;siad: 5;one: 5;victoria: 4;ant: 4,1498831204,51.4943658501467,-0.140590063279577,The Brass Monkey,[],"[{'distance': '0.3 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': 'Pimlico'}, {'distance': '0.5 miles', 'name': ""St James's Park""}]",Cities of London and Westminster,SW1V 1AU,34392,http://www.beerintheevening.com/pubs/s/34/34392/Brass_Monkey/Victoria,
2545,"8 Wyvil Road, Vauxhall, London, SW8 2TH",Oval,32.0,6.4,[''],pub: 24;staff: 15;bar: 14;good: 14;friendly: 12;nice: 10;time: 9;area: 7;great: 7;table: 6;well: 6;always: 6;one: 6;place: 5;times: 5,1498831204,51.4817277202951,-0.12567949739012,Vauxhall Griffin,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.6 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Pimlico'}]",Vauxhall,SW8 2TH,22402,http://www.beerintheevening.com/pubs/s/22/22402/Vauxhall_Griffin/Vauxhall,
2546,"Unit 1, 62 Buckingham Gate, Victoria, London, SW1E 6AJ",St James's,,,[''],deaf: 1;pub: 1;hated: 1;youngsters: 1,1498831204,51.4980873223301,-0.136534244698402,All Bar One,[],"[{'distance': '0.2 miles', 'name': ""St James's Park""}, {'distance': '0.4 miles', 'name': 'Victoria'}, {'distance': '0.6 miles', 'name': 'Westminster'}]",Cities of London and Westminster,SW1E 6AJ,44407,http://www.beerintheevening.com/pubs/s/44/44407/All_Bar_One/Victoria,
2547,"6 Buckingham Palace Rd, London, SW1W 0PP",St James's,,,"['Food served', 'Real ale']",pub: 40;good: 30;place: 21;bar: 19;staff: 19;victoria: 15;back: 13;london: 13;food: 13;great: 13;beer: 12;would: 11;friendly: 11;go: 11;get: 11,1498831204,51.4986322800028,-0.143110618040479,The Bag O' Nails,[],"[{'distance': '0.2 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': ""St James's Park""}, {'distance': '0.5 miles', 'name': 'Hyde Park Corner'}]",Cities of London and Westminster,SW1W 0PP,453,http://www.beerintheevening.com/pubs/s/45/453/Bag_O_Nails/Victoria,
2548,"126 South Lambeth Road, London, SW8 1RB",Oval,,,"['Quiz night', 'TV', 'Jukebox', 'Pool table', 'Fruit machines', 'Food served', 'Real ale']",pub: 79;quiz: 36;beer: 32;food: 31;good: 26;place: 24;it's: 22;wheatsheaf: 22;one: 21;bar: 19;new: 18;well: 16;gaff: 16;night: 16;like: 16,1498831204,51.4807256080977,-0.124870876796056,The Wheatsheaf,[],"[{'distance': '0.4 miles', 'name': 'Vauxhall'}, {'distance': '0.6 miles', 'name': 'Oval'}, {'distance': '0.6 miles', 'name': 'Stockwell'}]",Vauxhall,SW8 1RB,8281,http://www.beerintheevening.com/pubs/s/82/8281/Wheatsheaf/Vauxhall,
2549,"52 Victoria Street, Victoria, London, SW1H 0NP",St James's,,,[''],pub: 9;bar: 7;two: 7;staff: 6;tourists: 5;pints: 5;place: 5;toilets: 5;it's: 5;albert: 4;don't: 4;looking: 4;barwoman: 4;anything: 4;sorry: 4,1498831204,51.4977931717307,-0.13556655467274,The Albert,[],"[{'distance': '0.2 miles', 'name': ""St James's Park""}, {'distance': '0.4 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': 'Westminster'}]",Cities of London and Westminster,SW1H 0NP,39196,http://www.beerintheevening.com/pubs/s/39/39196/Albert/Victoria,
2550,"8 Wyvil Road, Vauxhall, London, SW8 2TH",Oval,,,"['Quiz night', 'TV', 'Pool table', 'Quiz machines', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating']",pub: 17;good: 17;it's: 16;bar: 13;night: 13;place: 13;nice: 11;new: 9;around: 8;seems: 8;gay: 8;friendly: 8;quiz: 7;nights: 7;well: 7,1498831205,51.4817277202951,-0.12567949739012,Vauxhall Griffin,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.6 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Pimlico'}]",Vauxhall,SW8 2TH,4008,http://www.beerintheevening.com/pubs/s/40/4008/Vauxhall_Griffin/Vauxhall,
2551,"78 Fitzalan Street, Vauxhall, London, SE11 6QU",Bishop's,,,[''],used: 3;pub: 2;royal: 1;know: 1;kennington: 1;2014: 1;many: 1;ones: 1;estates: 1;nan: 1;drink: 1;place: 1;like: 1;small: 1;surrounding: 1,1498831205,51.4932401276325,-0.112904805286296,The Royal Oak,[],"[{'distance': '0.4 miles', 'name': 'Lambeth North'}, {'distance': '0.5 miles', 'name': 'Kennington'}, {'distance': '0.6 miles', 'name': 'Elephant and Castle'}]",Vauxhall,SE11 6QU,35891,http://www.beerintheevening.com/pubs/s/35/35891/Royal_Oak/Vauxhall,
2552,"349 Kennington Lane, London, SE11 5QY",Oval,7.0,5.0,['Wireless internet access (provided by The Cloud)'],place: 2;starkers: 2;gay: 2;nights: 2;longer: 2;like: 1;accompanying: 1;week: 1;mmmmmmm......gummy: 1;south: 1;bar: 1;thursday: 1;eagle: 1;village: 1;letting: 1,1498831205,51.4862035131803,-0.119345653875476,South Central,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.4 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Kennington'}]",Vauxhall,SE11 5QY,10733,http://www.beerintheevening.com/pubs/s/10/10733/South_Central/Vauxhall,
2553,"1a Sutherland Street, Victoria, London, SW1V 4LD",Churchill,7.0,6.6,[''],quiz: 7;pub: 6;round: 5;per: 4;bar: 4;last: 3;5: 3;good: 3;music: 3;ale: 3;come: 3;like: 3;team: 3;white: 3;table: 2,1498831205,51.4889789668098,-0.146815858286758,The The White Ferry,[],"[{'distance': '0.1 miles', 'name': 'Pimlico'}, {'distance': '0.4 miles', 'name': 'Vauxhall'}, {'distance': '0.7 miles', 'name': ""St James's Park""}]",Cities of London and Westminster,SW1V 4LD,31061,http://www.beerintheevening.com/pubs/s/31/31061/The_White_Ferry/Victoria,
2554,"3 Allington Street, London, SW1E 5EB",,,,"['Fruit machines', 'Food served', 'Real ale']",pub: 29;good: 21;place: 15;nice: 14;beer: 13;victoria: 10;staff: 10;one: 9;theatre: 9;london: 9;bad: 9;it's: 9;pint: 8;service: 8;busy: 8,1498831205,,,The Stage Door,[],"[{'distance': '0.1 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': ""St James's Park""}, {'distance': '0.6 miles', 'name': 'Hyde Park Corner'}]",,SW1E 5EB,454,http://www.beerintheevening.com/pubs/s/45/454/Stage_Door/Victoria,
2555,"372 Kennington Lane, London, SE11 5HY",Prince's,14.0,5.4,[''],tavern: 7;pub: 5;great: 5;still: 4;vauxhall: 4;security: 4;always: 4;staff: 4;new: 4;like: 3;sundays: 3;gay: 3;bar: 3;jason: 3;beer: 3,1498831205,51.4864899478104,-0.119823591710625,The Royal Vauxhall Tavern,[],"[{'distance': '0.3 miles', 'name': 'Vauxhall'}, {'distance': '0.5 miles', 'name': 'Oval'}, {'distance': '0.7 miles', 'name': 'Pimlico'}]",Vauxhall,SE11 5HY,14594,http://www.beerintheevening.com/pubs/s/14/14594/Royal_Vauxhall_Tavern/Vauxhall,
2556,"4 Elizabeth Street, Belgravia, London, SW1W 9RB",Warwick,,,[''],pub: 10;coach: 7;good: 6;station: 6;place: 6;pubs: 5;would: 5;go: 5;visit: 5;waiting: 4;victoria: 3;thought: 3;london: 3;though: 3;pint: 3,1498831206,51.4931544927188,-0.149282767290684,The Travellers Tavern,[],"[{'distance': '0.3 miles', 'name': 'Victoria'}, {'distance': '0.3 miles', 'name': 'Sloane Square'}, {'distance': '0.7 miles', 'name': 'Hyde Park Corner'}]",Cities of London and Westminster,SW1W 9RB,420,http://www.beerintheevening.com/pubs/s/42/420/Travellers_Tavern/Victoria,
2557,"Victoria Station, Victoria, London, SW1V 1JU",Warwick,,,[''],prices: 5;place: 4;sports: 3;don't: 3;station: 3;nothing: 3;walk: 2;atmosphere: 2;special: 2;victoria: 2;train: 2;price: 2;drop: 2;convenient: 2;although: 2,1498831206,51.4957355164264,-0.14474102571787,Sports Bar and Grill,[],"[{'distance': '0.1 miles', 'name': 'Victoria'}, {'distance': '0.6 miles', 'name': 'Sloane Square'}, {'distance': '0.6 miles', 'name': ""St James's Park""}]",Cities of London and Westminster,SW1V 1JU,42005,http://www.beerintheevening.com/pubs/s/42/42005/Sports_Bar_and_Grill/Victoria,
2558,"15, Bressenden Place, London, SW1E 5DD",,,,[''],good: 16;stag: 15;pub: 13;staff: 11;place: 10;really: 9;gay: 9;: 8;bar: 8;go: 8;friendly: 8;say: 8;it's: 8;beer: 7;drink: 6,1498831206,,,The Stag,[],"[{'distance': '0.1 miles', 'name': 'Victoria'}, {'distance': '0.4 miles', 'name': ""St James's Park""}, {'distance': '0.6 miles', 'name': 'Hyde Park Corner'}]",,SW1E 5DD,2809,http://www.beerintheevening.com/pubs/s/28/2809/Stag/Victoria,
2559,"14 Belgrave Rd, London, SW1V 1QD",Warwick,,,"['Sky TV', 'Pool table (1)', 'Quiz machines (Millionaire)', 'Food served']",pub: 32;good: 13;station: 9;great: 9;victoria: 8;back: 8;people: 8;it's: 8;area: 8;bar: 7;nicholsons: 7;place: 7;staff: 7;get: 7;would: 6,1498831206,51.4932452742452,-0.144784508299268,St. George's Tavern,[],"[{'distance': '0.3 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': 'Sloane Square'}, {'distance': '0.6 miles', 'name': 'Pimlico'}]",Cities of London and Westminster,SW1V 1QD,174,http://www.beerintheevening.com/pubs/s/17/174/St_Georges_Tavern/Victoria,
2560,"14 Lower Belgrave St, London, SW1W 0LN",Knightsbridge and Belgravia,,,"['TV', 'Quiz machines (Millionaire)', 'Food served', 'Real ale', 'Function room for hire']",pub: 37;good: 19;victoria: 14;nice: 14;beer: 12;pint: 11;would: 9;area: 9;great: 9;staff: 8;ale: 8;bit: 8;friendly: 8;like: 7;bar: 7,1498831207,51.4968738960613,-0.147921938232439,The Plumbers Arms,[],"[{'distance': '0.1 miles', 'name': 'Victoria'}, {'distance': '0.5 miles', 'name': 'Hyde Park Corner'}, {'distance': '0.5 miles', 'name': 'Sloane Square'}]",Cities of London and Westminster,SW1W 0LN,498,http://www.beerintheevening.com/pubs/s/49/498/Plumbers_Arms/Victoria,
2561,"63, St. James's St, London, E17 7PJ",Markhouse,8.0,5.8,[''],pub: 8;one: 6;went: 5;place: 4;it's: 4;drinks: 3;locals: 3;nice: 3;friday: 3;got: 3;kevin: 3;: 2;start: 2;live: 2;broken: 2,1498831207,51.5806970724553,-0.0327141383578573,The Coach and Horses,[],"[{'distance': '0.6 miles', 'name': 'Black Horse Road'}, {'distance': '0.6 miles', 'name': 'Blackhorse Road'}, {'distance': '0.6 miles', 'name': 'Walthamstow Central'}]",Walthamstow,E17 7PJ,4414,http://www.beerintheevening.com/pubs/s/44/4414/Coach_and_Horses/Walthamstow,
2562,"99 Buckingham Palace Rd, London, SW1W 0RP",Warwick,,,['Food served'],pub: 91;place: 60;staff: 38;would: 33;worst: 30;station: 29;one: 29;food: 28;bar: 28;beer: 27;get: 26;good: 25;victoria: 23;service: 23;area: 23,1498831207,51.4962498113803,-0.144849803174601,The Shakespeare,[],"[{'distance': '0 miles', 'name': 'Victoria'}, {'distance': '0.6 miles', 'name': ""St James's Park""}, {'distance': '0.6 miles', 'name': 'Hyde Park Corner'}]",Cities of London and Westminster,SW1W 0RP,93,http://www.beerintheevening.com/pubs/show.shtml/93/Shakespeare/Victoria,
2563,"757 Lea Bridge Road, Walthamstow, London, E17 9DZ",Wood Street,2.0,2.5,[''],pub: 2;burberry: 1;closed: 1;open: 1;reopening: 1;report: 1;wish: 1;week: 1;boarded: 1;looks: 1;doubtless: 1;past: 1;chavettes: 1;full: 1;younger: 1,1498831207,51.5794028943229,-0.00559231015496282,Chestnut Tree,[],[],Walthamstow,E17 9DZ,4624,http://www.beerintheevening.com/pubs/s/46/4624/Chestnut_Tree/Walthamstow,
2564,"145, High St, Walthamstow, London, E17 7BX",High Street,25.0,5.8,[''],pub: 25;staff: 15;good: 13;nice: 11;food: 11;great: 11;beer: 10;walthamstow: 10;place: 10;back: 9;friendly: 9;night: 8;people: 8;local: 7;area: 7,1498831207,51.5838235245973,-0.0255783231179781,Chequers,[],"[{'distance': '0.3 miles', 'name': 'Walthamstow Central'}, {'distance': '0.8 miles', 'name': 'Black Horse Road'}, {'distance': '0.8 miles', 'name': 'Blackhorse Road'}]",Walthamstow,E17 7BX,2207,http://www.beerintheevening.com/pubs/s/22/2207/Chequers/Walthamstow,
2565,"596, Lea Bridge Rd, London, E10 7DN",Lea Bridge,9.0,5.1,[''],good: 5;pub: 3;irish: 3;one: 3;like: 2;boozer: 2;proper: 2;live: 2;guinness: 2;beer: 2;music: 2;st: 2;find: 2;bakers: 2;sport: 2,1498831208,51.5743982351591,-0.0137920926800259,The Bootlaces,[],[],Walthamstow,E10 7DN,16981,http://www.beerintheevening.com/pubs/s/16/16981/Bootlaces/Walthamstow,
2566,"617, Forest Rd, Walthamstow, London, E17 4NE",Chapel End,43.0,5.5,[''],pub: 46;good: 23;place: 19;night: 17;one: 17;new: 17;time: 16;great: 14;friendly: 13;staff: 13;would: 12;get: 12;last: 11;like: 11;music: 11,1498831208,51.5901117197468,-0.0161239988887294,The Bell,[],[],Walthamstow,E17 4NE,5464,http://www.beerintheevening.com/pubs/s/54/5464/Bell/Walthamstow,
2567,"15 Grosvenor Rise East, Walthamstow, London, E17 9LB",Hoe Street,69.0,5.1,[''],pub: 79;good: 49;castle: 46;food: 44;place: 32;like: 32;staff: 32;bar: 24;one: 23;really: 21;new: 21;great: 20;friendly: 19;always: 19;sunday: 19,1498831208,51.5807267496817,-0.0110046963552894,The Castle,[],[],Walthamstow,E17 9LB,28238,http://www.beerintheevening.com/pubs/s/28/28238/Castle/Walthamstow,
2568,"80 Brunner Road, Walthamstow, London, E17 7NW",Markhouse,3.0,6.0,[''],pub: 4;market: 4;young: 3;it's: 3;find: 3;small: 2;station: 2;best: 2;friendly: 2;you'll: 2;nice: 2;little: 2;first: 2;bar: 2;used: 2,1498831208,51.5809319913696,-0.0317080696347328,The Central Station,[],"[{'distance': '0.5 miles', 'name': 'Walthamstow Central'}, {'distance': '0.6 miles', 'name': 'Black Horse Road'}, {'distance': '0.6 miles', 'name': 'Blackhorse Road'}]",Walthamstow,E17 7NW,4413,http://www.beerintheevening.com/pubs/s/44/4413/Central_Station/Walthamstow,
2569,"112 Wood Street, London, E17 3HX",Wood Street,15.0,3.9,[''],pub: 14;good: 9;better: 7;live: 7;place: 6;it's: 6;pubs: 5;music: 5;would: 5;nice: 5;little: 5;went: 4;pint: 4;service: 4;band: 4,1498831208,51.5881249078541,-0.00448853562875982,The Dukes Head,[],[],Walthamstow,E17 3HX,29527,http://www.beerintheevening.com/pubs/s/29/29527/Dukes_Head/Walthamstow,
2570,"Unit 5, Victoria Island, Victoria Station, Victoria, London, SW1V 1JT",Warwick,,,"[""Quiz machines (Pharaoh's Treasure)"", 'Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",pub: 41;station: 39;train: 37;place: 28;staff: 27;good: 24;bar: 23;beer: 22;one: 22;pint: 21;get: 21;victoria: 19;drink: 19;it's: 19;toilets: 18,1498831208,51.494974022665,-0.144354162796164,Wetherspoons,[],"[{'distance': '0.1 miles', 'name': 'Victoria'}, {'distance': '0.6 miles', 'name': 'Sloane Square'}, {'distance': '0.6 miles', 'name': ""St James's Park""}]",Cities of London and Westminster,SW1V 1JT,92,http://www.beerintheevening.com/pubs/show.shtml/92/Wetherspoons/Victoria_Station,
